lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
779.977,972.667,802.279,887.473,135.656,918.24,1081.683,1171.202,1172.913,1343.731,1891.038,1323.077,1020.587,880.173,892.087,941.529,1296.433,1583.731,1999.731,1414.452,1087.75
780.105,964.527,790.558,877.5425,136.817,913.885,1070.192,1166.375,1151.452,1319.135,1853.154,1305.971,1014.135,872.125,890.442,930.942,1283.413,1549.721,1997.106,1402.192,1077.904
780.233,964.441,788.413,876.427,139.0,907.192,1074.952,1170.856,1156.308,1328.173,1871.5,1305.519,1009.519,870.058,879.183,938.779,1282.49,1564.596,2002.519,1403.721,1077.144
780.362,959.344,787.913,873.6285,141.237,901.096,1063.24,1158.173,1149.038,1310.712,1843.596,1289.625,999.817,861.856,871.913,925.346,1273.115,1552.442,1976.404,1396.038,1072.269
780.49,952.161,777.144,864.6524999999999,131.247,897.577,1057.654,1143.567,1144.875,1300.798,1836.029,1285.279,982.25,845.817,865.875,913.365,1250.567,1535.49,1969.125,1380.74,1064.827
780.618,953.624,781.26,867.442,136.237,899.067,1053.577,1160.827,1150.481,1316.952,1847.365,1304.548,1002.106,858.74,872.99,916.837,1254.375,1537.442,1986.923,1393.192,1066.76
780.746,951.548,773.067,862.3075,132.215,898.49,1054.625,1148.356,1134.76,1299.817,1832.538,1287.442,994.683,854.212,860.817,909.606,1252.212,1527.212,1966.692,1376.51,1054.788
780.874,945.946,783.0,864.473,132.989,896.308,1044.615,1142.558,1136.077,1293.76,1842.173,1286.087,989.683,848.163,868.981,914.615,1248.279,1528.346,1967.01,1381.731,1054.808
781.002,946.677,769.837,858.2570000000001,140.129,895.087,1041.827,1134.894,1131.798,1294.279,1829.442,1287.769,994.308,848.356,873.673,910.0,1246.442,1517.615,1963.24,1371.413,1056.865
781.13,933.645,766.827,850.236,135.183,885.635,1030.49,1128.096,1116.654,1273.529,1816.731,1273.981,983.885,835.135,861.058,897.24,1223.442,1503.692,1945.567,1370.385,1042.442
781.258,926.892,767.394,847.143,136.839,874.24,1026.24,1123.308,1110.663,1264.865,1803.385,1272.913,981.375,832.519,846.692,895.452,1225.769,1479.279,1928.058,1361.269,1049.548
781.387,930.914,773.212,852.063,132.699,879.163,1042.442,1130.913,1120.788,1270.317,1823.029,1275.058,983.99,847.019,858.394,899.817,1230.433,1495.519,1950.721,1374.058,1049.173
781.515,934.118,763.74,848.9290000000001,137.065,883.0,1028.837,1120.654,1116.529,1267.712,1821.654,1275.125,980.337,830.01,849.317,903.0,1220.135,1491.087,1934.0,1372.106,1040.288
781.643,926.075,749.048,837.5615,130.645,864.885,1017.5,1104.442,1103.144,1250.683,1789.433,1256.144,964.99,822.433,839.577,869.837,1203.106,1464.135,1922.212,1348.279,1027.615
781.771,926.516,749.433,837.9745,135.366,872.644,1013.856,1108.856,1097.279,1256.49,1790.212,1260.952,968.615,828.337,844.904,895.817,1195.5,1473.375,1925.385,1359.077,1028.846
781.899,935.914,766.529,851.2215,145.398,880.25,1024.673,1117.981,1109.135,1255.971,1805.481,1272.212,975.308,832.885,852.25,892.846,1221.904,1487.26,1933.529,1362.298,1044.26
782.027,913.032,749.048,831.04,135.914,864.26,1005.433,1100.846,1088.5,1236.279,1780.808,1243.779,964.0,819.971,832.25,879.904,1190.394,1450.663,1894.212,1336.788,1026.346
782.155,902.194,744.779,823.4865,137.634,858.413,1005.327,1094.615,1089.856,1219.827,1778.731,1255.019,961.692,810.587,828.779,868.904,1190.346,1445.058,1905.298,1336.096,1025.173
782.283,901.989,738.154,820.0715,130.914,856.173,1003.74,1077.404,1072.837,1225.981,1773.712,1247.269,960.769,814.731,828.087,862.817,1178.596,1441.0,1908.702,1338.76,1022.115
782.412,913.774,741.808,827.7909999999999,144.419,856.154,997.49,1093.413,1081.144,1222.5,1779.837,1252.865,960.01,813.615,840.702,878.644,1182.952,1444.01,1901.74,1342.865,1024.308
782.54,911.409,740.769,826.0889999999999,139.591,861.202,1010.779,1093.615,1076.5,1227.067,1784.615,1251.413,965.76,812.01,830.423,866.606,1184.981,1438.817,1907.625,1339.308,1030.981
782.668,894.118,737.26,815.6890000000001,141.376,840.798,995.962,1081.663,1063.923,1211.894,1751.087,1239.923,945.452,804.663,819.25,861.769,1161.654,1433.827,1875.933,1316.731,1015.038
782.796,898.882,741.663,820.2725,134.978,843.452,989.173,1072.298,1066.49,1206.298,1753.192,1236.981,949.413,803.567,825.558,861.212,1168.625,1423.404,1876.567,1319.615,1015.913
782.924,904.71,741.885,823.2975,150.763,856.712,997.913,1078.615,1068.308,1206.875,1759.183,1235.212,955.971,812.0,825.827,862.481,1167.702,1415.394,1880.817,1327.154,1017.452
783.052,899.667,740.144,819.9055000000001,150.043,848.26,992.904,1068.606,1056.019,1212.067,1748.962,1239.404,950.933,796.538,819.25,859.577,1164.317,1417.433,1888.462,1319.288,1005.942
783.18,886.785,721.077,803.931,136.462,836.25,984.087,1055.154,1044.798,1186.0,1733.788,1228.74,932.875,793.721,800.712,848.135,1150.125,1396.144,1861.077,1304.769,997.269
783.308,888.075,726.5,807.2875,134.495,835.288,980.192,1059.067,1054.154,1190.625,1745.769,1233.712,944.01,798.24,806.317,845.808,1151.548,1402.923,1861.462,1312.087,1001.587
783.437,871.022,724.74,797.8810000000001,133.161,836.462,971.538,1055.471,1043.952,1182.442,1725.279,1216.779,935.125,781.365,791.471,844.577,1136.096,1384.779,1853.327,1297.26,997.067
783.565,886.817,731.26,809.0385,142.226,835.49,979.933,1065.74,1040.308,1179.0,1723.596,1230.048,942.183,793.577,807.817,849.587,1144.558,1387.433,1860.577,1305.798,1004.798
783.693,878.054,720.933,799.4935,139.57,830.25,976.837,1056.529,1039.99,1188.154,1724.76,1224.654,935.24,785.962,798.692,845.962,1134.212,1384.029,1854.048,1305.375,1001.288
783.821,873.484,721.837,797.6605,135.452,834.625,965.029,1046.971,1031.337,1176.548,1715.596,1222.769,934.25,783.25,806.635,832.913,1133.298,1366.462,1837.596,1292.019,995.096
783.949,876.28,720.058,798.169,138.161,818.25,969.798,1039.577,1031.183,1171.894,1715.971,1211.923,929.298,778.615,796.317,828.548,1120.01,1374.375,1842.077,1287.74,989.769
784.077,870.86,714.558,792.7090000000001,135.108,824.288,962.433,1032.115,1021.952,1148.279,1709.942,1209.99,919.279,774.865,794.558,829.827,1113.24,1368.029,1829.106,1284.654,971.279
784.205,865.419,713.971,789.6949999999999,139.011,828.385,957.154,1035.51,1034.971,1162.635,1699.846,1215.788,926.337,770.375,785.51,832.01,1113.462,1358.942,1835.356,1283.827,979.567
784.333,864.376,705.038,784.707,136.075,814.221,951.529,1023.452,1009.712,1141.144,1683.827,1206.087,911.077,764.827,783.519,822.24,1103.769,1343.471,1814.0,1276.971,971.76
784.462,869.86,709.923,789.8915,143.355,819.615,950.885,1026.654,1011.135,1140.0,1691.346,1200.087,922.115,769.663,784.288,817.375,1099.096,1344.317,1825.125,1266.567,972.404
784.59,857.731,703.192,780.4615,135.656,807.404,937.558,1015.433,997.163,1134.942,1675.606,1189.856,902.529,756.269,778.519,815.462,1088.231,1335.442,1811.337,1266.173,971.885
784.718,843.602,694.692,769.1469999999999,127.29,797.212,929.663,1002.673,994.087,1132.529,1659.096,1189.087,899.529,754.587,759.923,802.327,1079.769,1323.548,1795.635,1260.058,953.558
784.846,845.28,703.779,774.5295,138.828,805.529,941.365,1004.413,993.923,1132.76,1672.375,1195.99,908.231,759.327,769.365,812.885,1077.135,1331.538,1793.365,1261.26,961.317
784.974,856.677,709.115,782.896,145.065,813.173,942.279,1017.115,994.365,1119.183,1664.962,1201.99,917.779,765.981,780.548,825.462,1095.135,1323.75,1793.827,1269.548,974.74
785.102,843.108,688.962,766.035,134.194,795.817,925.885,987.385,976.702,1118.221,1647.721,1179.894,906.058,746.019,762.76,794.673,1069.154,1315.962,1784.115,1246.567,955.615
785.23,845.742,693.452,769.597,135.624,794.779,922.481,1004.663,983.471,1116.577,1648.894,1183.962,896.048,746.423,767.356,804.327,1070.702,1317.192,1783.404,1243.538,949.817
785.358,832.054,684.337,758.1955,132.269,789.269,919.385,977.144,974.202,1110.077,1647.692,1172.365,891.433,745.971,753.673,796.24,1054.712,1295.308,1773.712,1231.76,946.952
785.487,836.14,685.817,760.9784999999999,134.763,791.375,918.058,986.731,974.173,1105.529,1638.769,1175.029,892.933,735.019,760.875,790.904,1060.933,1283.192,1768.519,1241.115,943.99
785.615,825.183,672.096,748.6395,133.656,786.635,905.894,982.317,961.808,1095.865,1627.24,1168.731,887.721,736.125,750.298,780.221,1051.019,1273.125,1765.74,1226.942,939.115
785.743,821.989,675.712,748.8505,136.763,781.577,905.375,973.846,960.76,1083.721,1634.885,1155.212,880.058,731.058,748.452,782.538,1042.673,1277.558,1750.913,1236.779,940.99
785.871,835.871,682.029,758.95,145.538,794.625,913.721,985.404,961.942,1086.952,1634.298,1176.635,893.452,742.183,748.106,794.212,1053.413,1284.856,1757.173,1238.76,943.423
785.999,833.0,677.452,755.226,148.989,786.279,911.442,974.692,976.894,1079.952,1620.0,1160.644,887.067,742.683,745.481,788.26,1041.413,1270.26,1735.712,1221.99,933.981
786.127,833.301,686.481,759.8910000000001,146.516,793.298,908.962,972.202,958.471,1080.894,1613.692,1172.308,885.077,739.952,747.635,783.356,1033.567,1274.481,1739.538,1216.75,943.288
786.255,819.677,668.423,744.05,132.559,772.433,890.837,953.106,942.452,1068.635,1604.298,1152.442,878.577,713.721,736.192,773.346,1021.038,1246.731,1741.913,1205.798,920.904
786.383,815.548,670.683,743.1155,132.473,766.327,892.837,960.644,937.904,1070.769,1600.288,1152.673,876.096,729.423,735.279,768.798,1031.49,1260.087,1725.442,1212.346,921.952
786.512,816.946,667.99,742.4680000000001,132.656,777.183,903.769,953.327,942.538,1066.663,1609.5,1159.019,884.76,718.644,737.769,775.365,1018.269,1250.067,1744.519,1214.365,930.048
786.64,810.376,661.788,736.082,136.591,763.644,878.327,952.221,941.404,1050.981,1592.356,1150.413,868.298,711.327,726.125,768.135,1011.385,1238.337,1725.481,1211.894,922.827
786.768,797.925,661.856,729.8905,130.581,758.067,873.26,936.827,925.442,1047.288,1589.106,1132.538,854.962,708.933,715.433,754.058,1009.981,1226.096,1703.529,1195.096,912.029
786.896,796.226,654.375,725.3005,133.742,759.471,878.404,947.712,933.856,1049.529,1580.548,1147.221,865.587,712.096,720.192,757.606,1009.779,1233.76,1706.683,1193.5,909.192
787.024,791.753,645.288,718.5205000000001,128.344,749.346,872.51,934.231,921.346,1036.596,1563.077,1131.558,850.163,696.413,720.654,747.096,996.798,1213.183,1688.433,1177.875,900.808
787.152,793.538,650.712,722.125,134.312,753.548,869.981,920.135,913.952,1036.904,1564.125,1127.288,861.269,709.452,712.721,747.231,996.606,1212.317,1679.548,1185.904,897.587
787.28,812.312,672.308,742.31,153.559,764.5,886.462,948.788,935.769,1042.577,1569.433,1153.567,871.481,714.885,729.788,756.24,991.125,1217.962,1706.462,1205.769,923.288
787.408,793.075,649.038,721.0565,136.215,749.481,870.019,924.981,912.471,1030.625,1567.231,1118.904,852.779,699.952,711.087,746.913,989.231,1208.913,1678.529,1177.183,906.125
787.537,796.011,655.875,725.943,146.086,761.817,868.856,931.933,919.029,1027.337,1568.615,1137.288,858.74,706.635,726.654,754.567,993.404,1214.615,1695.058,1193.125,908.942
787.665,802.065,659.096,730.5805,142.237,755.337,874.904,934.385,915.981,1032.529,1564.202,1143.481,856.721,717.442,721.769,747.51,979.038,1199.981,1686.74,1187.481,907.125
787.793,786.925,642.058,714.4915,131.495,739.942,851.663,911.106,905.298,1008.24,1553.163,1128.308,844.5,695.058,701.808,741.125,971.096,1191.452,1673.654,1168.442,888.183
787.921,781.29,640.327,710.8085,136.882,737.135,850.375,910.413,887.808,1011.096,1541.481,1114.452,843.192,685.827,699.702,737.75,971.308,1185.106,1658.567,1156.904,891.442
788.049,767.194,636.038,701.616,132.301,735.231,845.865,902.692,887.385,1007.692,1532.365,1113.394,837.288,682.606,693.25,736.375,960.038,1174.423,1641.981,1160.279,879.981
788.177,783.086,641.308,712.197,134.957,734.567,847.952,909.163,893.885,1002.087,1524.269,1106.74,842.894,685.625,699.519,735.481,959.096,1170.837,1651.183,1157.808,876.798
788.305,774.731,632.788,703.7595,132.441,731.942,850.221,904.75,884.0,1004.385,1535.298,1121.471,839.837,680.231,691.394,728.442,959.692,1181.471,1653.375,1158.99,878.288
788.433,782.548,641.942,712.245,137.247,736.029,839.25,898.779,883.231,991.644,1514.019,1107.279,839.404,684.798,695.279,729.49,957.798,1168.788,1641.5,1140.625,884.817
788.562,763.516,631.26,697.3879999999999,135.183,727.788,838.394,886.212,880.923,974.75,1502.615,1106.904,828.74,680.01,686.962,721.192,937.087,1153.615,1635.731,1155.125,876.596
788.69,764.688,627.76,696.2239999999999,133.699,724.952,833.615,887.904,870.99,976.173,1505.519,1100.49,830.029,668.817,677.231,720.5,940.712,1150.087,1627.74,1143.375,874.413
788.818,771.892,631.788,701.84,139.129,724.413,835.577,893.837,871.933,976.673,1512.529,1102.885,836.635,674.423,690.221,718.077,947.048,1153.731,1630.077,1146.0,872.894
788.946,764.968,619.01,691.989,130.452,720.567,834.625,884.731,863.721,969.423,1500.625,1093.298,818.779,670.904,683.788,709.923,934.231,1143.885,1622.24,1142.192,866.394
789.074,752.473,614.933,683.703,126.774,709.856,824.625,878.769,856.481,968.433,1489.952,1088.279,817.76,667.942,676.596,709.856,935.856,1137.808,1618.154,1143.442,865.519
789.202,746.376,616.452,681.414,131.355,709.529,815.827,878.317,852.673,953.529,1484.923,1083.683,821.471,660.125,669.183,702.413,925.615,1127.548,1596.76,1128.038,860.471
789.33,742.516,616.413,679.4645,132.753,712.183,808.788,869.817,850.288,952.173,1472.923,1077.856,806.077,654.99,666.798,702.74,915.442,1116.375,1582.24,1126.029,852.154
789.458,755.548,622.894,689.221,136.71,717.279,825.288,867.048,858.625,951.808,1483.683,1086.788,816.24,665.615,676.019,701.913,927.865,1126.337,1609.154,1118.606,861.442
789.587,749.323,613.038,681.1804999999999,131.645,706.423,819.788,865.135,846.558,946.837,1465.288,1078.423,812.904,652.077,668.981,703.587,919.25,1112.923,1591.404,1120.356,847.596
789.715,756.323,615.154,685.7384999999999,141.118,711.163,818.933,877.625,856.798,960.596,1484.25,1087.298,817.144,661.817,673.154,703.452,914.74,1125.798,1596.058,1124.077,862.837
789.843,741.151,621.087,681.1189999999999,135.591,712.375,814.606,866.135,850.269,942.317,1474.788,1081.49,818.365,654.385,675.567,701.346,924.25,1107.375,1586.942,1126.837,861.019
789.971,742.753,613.99,678.3715,139.667,704.721,804.0,858.106,845.298,942.846,1458.846,1071.615,804.365,656.452,658.356,695.587,901.202,1098.74,1580.423,1112.894,849.596
790.099,737.022,596.212,666.617,130.29,684.115,804.971,845.731,841.462,928.433,1439.644,1066.5,799.183,639.596,655.298,682.558,895.077,1093.683,1560.106,1094.779,832.462
790.227,733.914,600.0,666.957,133.054,693.606,795.221,854.962,831.644,921.779,1439.644,1057.923,793.394,641.837,656.5,685.615,885.99,1078.856,1558.423,1107.558,831.644
790.355,731.677,603.827,667.752,136.957,691.49,797.779,847.337,830.731,928.202,1435.76,1061.663,797.048,643.567,651.375,683.375,890.25,1082.683,1559.269,1113.596,832.308
790.483,733.032,607.221,670.1265000000001,136.505,689.279,798.529,852.558,833.577,927.221,1440.298,1058.683,796.183,647.894,654.942,693.26,888.558,1084.846,1569.385,1097.875,845.798
790.612,733.548,604.606,669.077,136.323,688.154,792.144,841.0,827.394,912.692,1440.067,1051.606,798.0,644.346,654.202,681.952,881.471,1073.548,1547.625,1094.971,835.462
790.74,738.441,601.798,670.1195,139.86,697.462,797.51,846.26,830.837,915.038,1432.548,1059.692,803.231,640.26,653.346,689.721,880.74,1074.356,1549.99,1093.865,834.663
790.868,726.968,593.519,660.2435,133.892,682.952,785.481,840.971,814.702,901.096,1430.26,1050.875,789.058,637.779,647.519,679.087,870.433,1062.077,1533.5,1091.067,827.51
790.996,732.419,608.452,670.4355,145.022,699.183,798.462,845.904,825.365,917.971,1432.231,1062.288,792.029,647.327,653.788,681.817,879.548,1073.096,1543.067,1090.038,835.962
791.124,734.978,608.067,671.5225,149.968,700.692,800.904,846.24,825.365,915.865,1423.462,1065.0,806.606,644.163,652.5,684.029,888.615,1073.442,1546.462,1091.385,837.125
791.252,722.312,599.327,660.8195000000001,140.538,686.683,790.827,844.115,822.01,903.0,1403.615,1047.163,792.471,640.163,650.452,676.01,871.173,1069.279,1538.827,1083.712,829.404
791.38,717.419,580.74,649.0795,134.484,672.788,776.99,815.317,802.413,896.558,1385.423,1034.163,775.683,617.452,634.327,661.385,853.981,1049.154,1508.913,1063.519,820.846
791.508,711.452,589.712,650.582,137.763,679.817,786.375,825.798,810.135,893.49,1396.885,1043.673,780.163,634.769,637.125,666.692,866.683,1052.74,1522.76,1070.75,818.135
791.637,718.946,593.212,656.079,142.452,680.904,782.962,823.712,810.981,895.202,1396.74,1034.125,785.99,624.606,636.308,667.308,861.49,1052.702,1524.452,1074.538,823.346
791.765,695.935,575.952,635.9435,129.032,667.298,764.308,816.173,786.596,883.596,1371.692,1028.394,767.288,615.221,624.183,657.577,846.471,1024.26,1503.154,1059.587,802.952
791.893,708.355,593.606,650.9805,138.677,672.327,774.058,817.769,798.317,876.673,1378.298,1028.99,769.096,620.106,626.423,659.413,857.913,1028.346,1506.76,1065.663,815.606
792.021,704.581,580.202,642.3915,143.0,671.75,770.971,822.769,789.933,869.135,1372.808,1028.01,780.163,626.875,629.702,661.135,848.837,1025.99,1490.981,1063.683,807.279
792.149,701.72,574.577,638.1485,135.699,663.558,760.25,802.346,779.067,873.808,1362.567,1020.933,769.452,611.058,621.481,647.221,835.76,1008.865,1487.202,1061.087,802.673
792.277,706.29,584.808,645.549,136.129,672.99,767.76,808.933,787.115,871.971,1361.894,1028.692,771.731,613.394,622.423,652.192,840.76,1016.712,1489.394,1050.288,808.154
792.405,689.462,567.096,628.279,128.72,653.673,743.981,792.337,771.106,853.25,1340.692,1011.615,760.413,603.087,609.981,633.798,826.058,997.587,1457.962,1037.115,791.0
792.533,696.688,576.529,636.6085,140.968,662.49,755.269,806.981,774.913,862.731,1338.538,1010.423,767.25,612.51,618.702,650.01,829.913,1000.452,1468.625,1048.173,800.788
792.662,688.172,573.442,630.807,135.151,656.0,746.413,794.702,771.577,854.212,1343.192,1011.635,762.894,596.048,614.404,640.442,826.5,994.913,1467.308,1041.298,791.625
792.79,690.484,569.125,629.8045,140.495,654.385,751.942,792.587,772.712,853.519,1335.548,1005.269,758.577,601.135,611.519,647.51,826.231,995.413,1449.788,1042.115,791.048
792.918,701.258,581.01,641.134,149.43,663.212,764.471,808.154,777.135,856.25,1356.49,1028.115,768.269,611.49,625.356,655.644,826.212,1002.154,1467.26,1054.019,801.51
793.046,679.957,564.385,622.171,132.968,649.808,742.51,783.01,763.673,838.692,1327.846,996.692,756.615,591.692,606.356,632.058,814.048,982.779,1437.375,1022.375,784.337
793.174,678.495,563.644,621.0695000000001,136.527,651.0,741.692,788.615,768.471,840.327,1329.106,1003.625,750.433,596.587,611.808,641.471,805.625,987.567,1445.212,1033.337,780.692
793.302,680.925,560.317,620.621,138.645,644.058,735.202,781.519,757.183,837.49,1308.923,991.933,747.221,591.298,604.25,633.192,802.519,970.846,1425.74,1021.74,775.375
793.43,678.28,556.365,617.3225,132.323,638.221,740.298,779.779,753.385,823.192,1310.779,1000.683,744.125,587.519,594.875,623.625,802.952,971.356,1426.702,1016.827,778.615
793.558,685.086,563.462,624.274,147.559,651.173,741.452,789.029,763.019,833.721,1306.308,1007.712,747.731,598.038,607.25,635.933,811.26,976.231,1439.635,1021.856,785.529
793.687,681.581,558.952,620.2665,140.387,645.317,735.077,778.058,751.51,821.452,1297.163,1002.01,747.173,593.837,594.962,627.933,805.837,959.481,1421.106,1015.779,775.173
793.815,672.57,550.038,611.3040000000001,129.409,635.702,730.529,762.875,743.481,819.279,1305.481,981.173,742.827,582.971,597.587,621.529,787.49,956.788,1405.26,1007.683,764.558
793.943,678.376,566.76,622.568,148.108,648.125,732.76,775.548,757.875,825.5,1301.356,992.567,750.962,600.212,602.529,631.212,801.25,974.173,1427.221,1022.596,780.144
794.071,665.022,541.5,603.261,129.108,633.587,720.25,762.125,742.038,803.567,1294.029,980.923,736.692,576.885,588.144,607.76,787.269,944.115,1404.875,1005.933,762.317
794.199,654.441,547.183,600.812,129.108,627.74,723.058,770.058,740.135,814.5,1279.712,979.481,728.365,579.837,588.096,615.712,778.904,939.327,1404.144,1007.25,755.298
794.327,664.699,542.654,603.6765,140.774,636.01,720.288,749.135,734.808,804.192,1266.442,972.433,724.51,575.048,584.519,616.327,777.288,943.779,1388.51,1001.692,758.462
794.455,677.097,549.087,613.092,145.108,639.135,724.865,764.067,743.904,810.644,1286.125,987.423,740.442,586.635,596.452,620.096,779.663,946.837,1396.856,1009.596,767.692
794.583,664.925,545.587,605.256,147.72,628.942,717.885,755.471,727.25,797.904,1262.827,977.548,731.452,577.346,583.577,614.288,777.615,937.26,1382.173,992.24,753.587
794.712,654.946,545.106,600.0260000000001,135.688,624.577,714.75,745.24,733.471,794.0,1262.538,964.375,727.106,570.827,576.096,610.125,769.0,923.856,1382.26,994.558,757.24
