lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
868.64,166.129,161.163,163.64600000000002,134.14,165.058,171.231,179.567,165.135,158.615,168.24,173.548,175.971,156.635,160.769,159.462,160.452,159.644,165.212,175.894,169.029
868.768,165.774,156.202,160.988,133.022,160.01,166.51,174.75,163.375,158.087,161.5,171.452,171.471,155.808,156.221,158.346,158.846,157.135,162.885,170.827,163.846
868.896,175.29,173.538,174.414,145.097,173.288,178.567,188.25,172.24,168.029,175.846,183.971,183.337,166.5,170.558,170.298,168.923,171.337,177.635,182.625,179.74
869.024,164.538,158.558,161.548,131.634,164.558,163.125,179.058,159.644,154.538,163.471,169.125,172.423,155.01,155.192,156.51,157.606,159.269,161.606,171.163,163.673
869.152,163.624,157.952,160.788,137.247,165.529,169.606,176.577,157.74,157.058,164.606,171.038,175.308,155.692,157.817,157.548,159.288,157.125,168.577,173.221,163.952
869.28,162.57,152.904,157.737,131.753,159.317,164.231,173.615,159.404,153.365,160.981,168.76,170.577,154.981,151.721,152.25,154.462,154.298,160.404,169.529,160.74
869.408,166.247,157.087,161.667,136.602,158.635,168.096,179.337,161.827,149.952,164.154,167.144,169.615,155.019,154.5,157.683,158.731,154.692,164.692,168.577,165.663
869.537,164.581,157.423,161.002,131.215,162.76,163.317,175.096,157.356,155.221,162.279,169.144,171.856,152.808,155.135,154.298,152.74,154.577,161.663,165.962,160.356
869.665,161.817,156.327,159.072,132.011,160.298,164.913,173.087,159.692,153.99,162.673,167.202,168.538,152.644,156.856,155.221,155.721,155.385,163.423,169.019,162.067
869.793,170.806,156.029,163.41750000000002,140.409,163.5,171.317,177.452,164.644,158.279,164.5,170.087,172.779,157.971,160.721,158.183,159.837,160.625,167.558,173.173,165.558
869.921,169.172,163.106,166.139,135.129,162.837,167.0,174.75,165.279,158.096,164.712,169.865,173.192,156.837,161.125,157.635,161.808,159.481,166.452,174.663,166.798
870.049,158.097,154.423,156.26,127.086,157.433,162.337,171.519,157.673,151.885,156.837,163.51,166.712,151.942,152.154,151.971,150.663,154.404,159.327,162.558,159.538
870.177,168.903,161.587,165.245,137.57,162.385,168.548,178.712,160.471,155.625,164.663,171.971,168.933,159.365,155.769,162.51,158.077,159.577,167.452,170.913,164.865
870.305,164.183,155.038,159.6105,130.065,159.76,164.452,173.721,155.067,153.433,158.413,163.471,172.5,151.269,155.567,152.154,153.971,155.596,162.337,166.894,157.433
870.433,169.366,155.548,162.457,136.645,163.587,170.692,176.317,161.173,153.673,164.192,169.24,170.231,154.865,155.048,155.5,157.875,155.654,162.144,170.106,165.365
870.562,167.43,164.5,165.965,138.323,169.481,173.625,181.779,167.096,160.538,165.865,174.087,177.673,158.519,163.606,163.635,164.365,164.221,169.221,176.769,167.923
870.69,168.301,158.481,163.391,135.806,162.702,169.327,178.837,164.154,156.817,166.192,169.154,174.683,154.587,157.885,158.74,157.558,159.817,165.096,169.356,165.365
870.818,169.172,166.471,167.82150000000001,140.419,170.269,174.827,186.125,168.029,166.615,169.837,178.596,177.279,157.635,165.837,164.788,164.808,166.269,173.25,177.481,169.596
870.946,165.677,156.788,161.23250000000002,131.925,158.981,165.231,175.413,161.308,154.894,161.231,170.712,166.519,154.538,157.212,157.212,155.99,157.923,161.26,167.317,160.962
871.074,155.032,149.087,152.0595,129.301,157.135,159.817,170.567,155.106,149.452,157.048,163.144,168.019,149.942,152.337,153.202,154.298,153.808,158.712,165.587,160.663
871.202,166.28,162.038,164.159,136.011,163.288,166.712,178.827,160.981,159.029,163.644,170.644,171.462,154.875,160.394,156.058,156.298,156.567,165.019,169.933,165.202
871.33,156.376,153.817,155.0965,127.86,155.067,163.413,172.269,155.356,152.625,158.452,164.933,166.654,151.327,156.673,153.404,152.212,153.74,157.846,164.692,157.25
871.458,168.591,160.394,164.4925,137.258,166.212,170.221,177.019,165.135,159.375,163.692,170.462,175.048,156.827,160.721,160.183,163.769,160.337,164.26,175.51,168.365
871.587,164.978,157.673,161.3255,139.108,162.692,168.192,178.923,162.337,154.163,164.144,170.471,174.125,154.24,158.971,156.942,157.115,160.413,165.981,170.702,162.019
871.715,164.559,163.038,163.7985,136.613,164.212,171.077,176.625,163.519,157.413,163.788,168.202,175.288,156.673,158.269,156.202,162.192,159.75,164.067,170.856,167.885
871.843,168.806,159.644,164.22500000000002,136.441,164.846,169.663,181.058,167.019,162.096,168.433,173.077,175.654,157.337,160.75,162.298,163.779,163.856,170.712,172.087,169.26
871.971,173.591,165.808,169.6995,141.989,171.385,173.404,183.587,168.529,164.587,172.231,177.298,176.894,163.99,165.375,165.731,164.942,162.596,171.173,177.048,171.981
872.099,158.376,153.24,155.808,128.301,157.644,160.663,168.962,155.298,148.413,155.375,162.587,163.327,151.029,151.788,151.308,152.202,153.01,154.183,160.317,158.913
872.227,168.505,160.827,164.666,138.333,165.596,167.423,178.067,161.481,158.038,164.779,171.029,173.375,156.288,159.452,157.125,158.5,159.24,166.981,170.269,166.404
872.355,161.968,158.654,160.31099999999998,133.806,161.76,165.5,177.337,159.769,154.942,161.394,167.183,169.558,153.894,153.423,157.279,156.365,156.019,162.75,169.413,163.875
872.483,160.613,154.462,157.5375,129.925,159.712,166.827,174.375,157.087,158.846,162.808,163.683,170.404,152.76,155.279,155.933,156.75,155.808,162.212,167.096,162.596
872.612,168.011,165.683,166.84699999999998,140.581,168.135,172.144,182.798,166.567,159.615,165.029,170.106,174.625,158.577,159.183,159.904,161.856,161.192,164.865,173.615,166.115
872.74,163.28,159.144,161.212,135.269,162.75,165.913,177.635,160.875,154.913,161.25,169.596,171.721,156.327,159.212,158.471,157.952,158.798,163.942,172.115,165.327
872.868,166.387,158.048,162.2175,136.946,162.385,165.779,176.856,159.712,155.538,161.702,164.952,170.625,154.865,160.087,158.25,159.587,160.144,164.673,170.577,161.788
872.996,169.495,156.019,162.757,138.57,165.817,166.74,182.25,167.067,160.365,166.058,167.173,174.683,155.981,159.452,160.058,157.952,159.404,166.298,170.173,165.76
873.124,173.237,168.663,170.95,142.667,172.663,175.231,188.24,171.769,166.154,171.923,178.577,180.125,166.731,168.308,165.952,164.423,168.298,174.587,177.115,176.471
873.252,165.398,157.904,161.651,134.258,161.865,164.731,179.923,162.894,157.962,163.298,167.788,169.413,155.087,156.644,157.635,159.183,160.606,162.567,170.471,159.51
873.38,158.032,153.163,155.59750000000003,129.774,157.99,160.087,173.221,155.721,148.596,159.856,163.663,163.712,147.663,152.558,151.837,154.327,153.856,157.0,163.01,157.212
873.508,171.914,163.423,167.6685,144.075,170.183,176.846,184.865,169.269,162.548,169.385,173.74,176.962,161.654,163.212,166.212,164.577,168.856,169.75,178.077,170.365
873.637,174.742,166.173,170.45749999999998,143.462,168.75,174.202,182.933,169.375,163.606,167.067,175.51,176.548,159.192,165.106,165.913,164.212,164.096,171.346,175.76,170.923
873.765,162.839,154.817,158.828,133.14,161.144,163.221,174.144,157.788,152.038,160.087,162.413,165.865,150.798,156.183,152.663,157.587,153.75,160.962,164.981,159.183
873.893,161.559,157.356,159.45749999999998,133.602,159.846,166.058,174.5,160.75,154.029,158.721,164.26,166.74,150.596,155.404,152.538,156.596,156.519,161.615,166.327,160.865
874.021,166.548,157.606,162.077,136.957,165.827,167.183,178.25,162.76,156.75,161.846,171.606,169.712,155.192,159.221,156.817,160.731,155.769,163.346,168.692,161.144
874.149,161.688,158.49,160.089,134.656,159.99,166.115,176.769,161.231,153.894,160.663,168.952,168.308,152.577,155.038,155.942,158.154,154.731,160.952,166.808,163.106
874.277,161.71,159.144,160.42700000000002,135.129,159.327,166.913,182.327,159.038,154.433,164.519,168.433,170.933,155.452,157.74,155.76,159.317,155.962,162.288,170.519,163.49
874.405,171.258,164.404,167.83100000000002,142.656,165.856,173.135,184.394,168.365,160.885,167.865,171.337,173.183,158.548,163.788,160.279,163.75,163.971,168.596,173.337,167.096
874.533,175.172,165.202,170.187,144.538,168.51,172.375,183.942,168.019,164.875,172.173,176.923,175.5,163.76,162.202,162.712,165.827,163.5,171.067,175.125,170.519
874.662,164.699,155.99,160.3445,133.054,158.471,163.865,174.702,156.413,153.346,158.654,163.404,166.962,153.625,156.365,153.221,155.856,151.298,160.356,167.135,161.183
874.79,171.0,160.644,165.822,140.376,166.817,171.625,183.558,166.471,160.808,170.635,173.231,176.346,160.779,162.99,163.692,162.308,161.115,166.279,171.038,167.192
874.918,165.333,155.788,160.5605,133.688,159.471,163.904,177.337,158.673,153.644,158.135,165.635,163.692,150.375,154.183,154.654,155.067,156.606,159.856,166.5,160.885
875.046,164.097,160.731,162.414,131.946,166.827,170.702,180.125,164.76,159.654,164.163,171.077,173.125,157.856,162.808,160.067,160.99,160.163,171.596,171.875,164.221
875.174,163.065,157.856,160.4605,133.28,159.087,165.933,178.76,159.894,155.76,163.0,166.913,172.01,154.885,159.106,156.433,153.606,157.067,160.173,166.567,164.173
875.302,164.452,156.433,160.4425,132.409,161.221,163.962,174.74,159.337,152.317,159.154,164.24,166.433,152.404,154.942,157.442,157.519,156.413,160.692,165.212,161.106
875.43,162.011,157.221,159.61599999999999,132.366,158.106,166.913,176.212,157.779,153.442,160.413,162.154,167.519,154.452,155.298,155.567,153.798,155.875,161.423,165.202,159.423
875.558,167.194,163.923,165.55849999999998,141.774,164.721,170.606,177.49,164.337,160.279,165.673,170.625,170.077,157.288,160.423,162.99,161.288,158.029,167.567,171.067,162.173
875.687,170.215,164.433,167.324,140.613,167.952,174.817,185.625,168.885,164.183,166.74,175.827,175.971,161.423,162.452,165.779,168.356,165.0,168.596,174.779,170.51
875.815,167.097,161.01,164.05349999999999,138.398,163.375,164.587,178.856,160.337,158.154,164.942,168.163,170.731,158.385,160.154,157.067,158.798,156.865,162.76,170.144,162.231
875.943,171.118,161.808,166.463,141.978,166.269,170.269,181.0,165.788,158.51,163.673,171.663,175.808,158.76,164.298,163.192,163.423,161.231,165.596,174.135,168.721
876.071,166.484,162.038,164.26100000000002,137.161,164.577,172.154,182.981,161.606,158.423,163.663,170.875,171.25,156.462,160.625,159.837,162.625,157.837,163.173,171.5,164.038
876.199,168.796,160.962,164.879,139.194,166.26,167.962,179.038,165.942,158.971,164.625,167.221,173.548,159.183,159.567,160.192,162.683,160.529,165.077,173.481,165.26
876.327,161.914,160.885,161.3995,136.226,162.385,170.75,179.606,162.442,158.731,164.221,167.462,174.25,155.913,158.183,160.125,160.913,158.25,167.558,173.212,162.548
876.455,165.172,157.481,161.3265,135.742,162.413,163.221,176.875,163.606,157.317,161.625,167.288,169.962,157.356,157.337,158.087,158.952,159.365,163.5,172.173,165.99
876.583,162.495,156.115,159.305,134.634,159.019,162.279,174.375,156.49,154.74,159.404,166.231,168.683,150.923,155.538,151.913,154.442,153.827,158.644,163.529,158.231
876.712,171.796,165.942,168.869,143.054,164.317,172.808,183.058,169.51,163.904,169.404,174.375,178.683,164.683,167.279,163.279,164.212,161.115,171.01,175.365,166.788
876.84,164.645,160.048,162.3465,140.108,163.942,168.048,178.663,161.635,157.644,165.519,170.356,172.308,155.26,159.346,158.106,162.048,160.481,163.615,167.596,165.76
876.968,163.785,159.548,161.66649999999998,135.548,162.644,166.26,176.192,157.288,157.519,159.288,165.885,172.837,155.76,157.212,156.856,161.663,158.394,163.538,168.615,165.038
877.096,165.699,158.471,162.085,134.667,165.375,169.433,178.952,162.625,160.038,163.817,168.125,172.183,158.731,158.01,156.625,159.423,160.577,164.817,170.731,162.173
877.224,165.226,158.538,161.882,135.72,160.75,166.529,175.442,162.423,155.663,163.606,169.212,167.067,156.452,157.106,156.538,157.721,157.433,158.731,169.481,162.548
877.352,160.473,152.654,156.5635,126.054,154.808,160.567,171.279,156.413,151.779,152.087,162.615,164.019,148.952,151.26,151.163,152.154,150.731,156.115,161.269,158.365
877.48,164.86,159.712,162.286,134.172,163.212,165.673,178.452,160.615,158.202,164.067,170.827,170.606,155.779,159.673,159.038,159.423,157.317,161.942,171.288,163.202
877.608,175.032,167.279,171.15550000000002,146.484,172.519,176.779,186.481,169.077,163.721,170.356,177.202,174.75,167.221,164.875,165.269,167.596,167.712,171.471,179.0,171.452
877.737,168.301,163.337,165.819,138.968,168.731,169.885,176.481,164.375,158.385,165.26,169.24,172.76,159.971,158.692,161.596,160.442,161.096,165.49,170.154,165.981
877.865,162.484,153.471,157.97750000000002,128.763,159.731,162.202,175.433,155.462,153.048,156.375,163.096,164.183,150.654,151.144,152.346,154.683,154.635,158.673,162.587,160.221
877.993,171.882,163.144,167.513,137.129,165.942,170.721,180.99,162.029,160.115,166.413,168.673,169.837,156.952,159.125,161.269,161.942,159.519,165.538,169.404,167.442
878.121,174.559,162.25,168.40449999999998,142.516,170.779,170.5,184.798,166.779,161.442,167.375,174.25,170.346,160.24,166.154,164.096,165.462,160.481,171.25,171.885,165.731
878.249,165.796,160.26,163.028,133.72,159.365,165.577,177.644,160.346,158.067,159.375,162.548,169.356,154.25,157.933,156.163,156.808,157.904,162.5,167.51,161.462
878.377,163.323,158.404,160.8635,136.151,161.615,164.154,176.048,156.404,152.798,161.087,161.433,167.24,153.346,154.99,154.462,156.673,154.481,159.173,166.942,159.567
878.505,170.624,160.846,165.735,141.86,167.625,167.529,180.865,163.558,160.154,166.125,172.087,171.25,160.481,162.875,160.087,163.087,161.01,164.904,171.663,166.298
878.633,166.914,161.981,164.4475,139.645,168.683,169.433,184.894,165.404,158.673,165.798,168.096,170.981,161.625,164.337,160.683,162.154,163.481,165.625,171.74,164.644
878.762,158.634,157.115,157.8745,129.548,160.837,163.981,178.673,155.356,154.173,160.067,160.038,160.885,154.952,152.385,151.567,153.683,154.144,157.548,163.827,157.817
878.89,163.581,158.452,161.0165,139.462,162.625,164.048,179.058,160.125,154.077,162.029,163.558,166.481,155.49,158.548,159.077,160.971,156.327,159.433,167.288,161.654
879.018,169.699,164.74,167.2195,139.839,165.683,174.423,186.962,166.769,162.894,169.048,171.308,174.798,158.933,163.442,165.673,164.125,165.038,171.202,174.26,168.212
879.146,162.71,157.462,160.086,134.108,158.75,160.721,180.183,159.404,155.212,161.077,165.596,166.567,153.212,154.481,156.26,156.269,156.548,161.981,166.462,160.904
879.274,194.591,183.615,189.103,163.247,189.029,190.0,204.01,184.817,182.913,188.26,191.298,194.971,180.01,183.481,183.442,185.125,184.692,188.875,192.317,193.885
879.402,169.667,163.423,166.54500000000002,140.613,165.74,171.029,181.625,163.048,158.192,164.894,170.827,172.596,156.933,158.933,159.01,162.106,156.952,167.462,167.74,163.087
879.53,160.667,154.442,157.55450000000002,134.817,161.212,165.673,172.856,158.933,153.49,159.615,162.721,169.125,153.529,153.538,159.375,159.308,152.721,159.385,164.683,160.106
879.658,164.312,157.231,160.7715,137.892,166.894,165.606,177.5,163.5,157.221,159.654,168.25,169.625,155.385,158.077,158.875,161.49,159.798,161.894,170.577,163.115
879.787,165.667,160.221,162.94400000000002,139.323,165.558,165.702,178.788,160.875,158.856,160.942,169.0,168.26,157.25,157.49,159.163,160.385,159.019,165.519,173.654,163.308
879.915,159.462,156.894,158.178,134.376,159.981,164.875,178.087,158.837,150.288,160.769,163.856,165.25,151.183,154.019,155.375,156.115,153.712,157.769,163.192,158.096
880.043,161.667,153.817,157.74200000000002,134.419,159.048,159.519,173.26,159.615,155.183,156.904,162.067,165.712,152.481,153.096,154.308,154.51,154.933,154.221,164.365,156.365
880.171,201.183,191.673,196.428,173.882,195.212,200.375,214.144,196.442,191.663,194.01,197.942,204.067,187.346,191.25,189.51,189.788,191.981,197.423,199.913,194.856
880.299,164.194,160.125,162.15949999999998,137.387,166.731,168.76,183.298,160.192,157.712,162.788,170.192,171.26,157.846,163.683,161.385,159.673,160.683,165.865,170.654,163.625
880.427,163.032,165.048,164.04000000000002,138.774,166.0,171.971,183.99,168.721,160.096,168.663,172.577,172.548,160.962,161.212,163.462,164.75,159.163,166.279,170.019,168.788
880.555,158.742,154.885,156.81349999999998,129.495,158.808,161.779,178.077,158.615,152.692,156.885,159.606,162.135,150.904,155.865,152.606,156.058,153.048,156.442,163.519,155.087
880.683,170.28,163.337,166.80849999999998,140.796,167.885,174.788,182.337,165.038,160.202,165.683,170.817,174.644,163.308,161.308,159.692,160.837,163.375,165.933,168.798,166.452
880.812,164.591,161.567,163.079,134.108,162.692,167.269,182.25,162.308,159.212,165.096,165.019,167.26,158.394,157.212,159.875,158.971,157.529,165.144,169.375,160.365
880.94,158.71,158.01,158.36,129.624,161.798,167.135,176.673,161.096,153.702,158.163,165.942,165.865,156.529,157.019,156.962,159.087,156.76,161.356,164.846,160.24
881.068,170.226,163.856,167.041,141.903,172.51,170.663,186.442,166.433,163.827,171.308,172.904,176.635,161.875,162.452,167.125,169.769,164.587,168.279,172.923,166.654
881.196,165.968,156.587,161.27749999999997,135.903,159.567,164.442,176.769,157.433,154.663,158.394,163.192,165.019,153.712,158.317,151.077,154.596,154.173,157.654,166.683,158.327
881.324,162.151,154.5,158.3255,135.151,158.029,160.183,178.625,157.962,153.51,156.548,162.096,161.587,156.423,154.865,151.827,155.115,155.827,155.683,160.423,155.096
881.452,160.957,153.029,156.993,131.742,159.231,161.452,177.808,156.904,155.654,157.24,164.452,161.173,154.0,156.49,153.712,154.962,157.317,159.0,160.808,155.587
881.58,169.269,162.635,165.952,139.935,164.702,173.096,183.077,163.75,161.433,165.75,165.49,169.885,162.038,161.875,161.327,161.462,161.615,167.894,169.837,163.577
881.708,160.473,165.894,163.1835,131.247,168.779,173.808,187.173,169.24,163.769,170.135,172.933,176.048,162.76,164.942,163.327,164.587,165.558,167.875,173.99,170.365
881.837,168.699,161.75,165.2245,138.688,166.163,167.933,186.038,163.798,159.894,163.808,168.615,169.952,159.452,161.712,160.904,162.192,160.365,165.067,169.481,166.154
881.965,163.968,159.394,161.68099999999998,134.828,167.0,169.125,180.49,160.019,156.635,162.942,166.827,166.808,157.577,160.769,159.413,158.712,158.817,164.221,168.731,163.317
882.093,160.409,152.375,156.392,130.882,156.423,164.615,174.76,154.442,147.644,157.644,157.433,157.375,147.962,151.865,149.606,150.327,148.058,157.298,159.183,153.087
