lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
849.165,167.505,162.298,164.9015,130.516,167.154,166.356,179.548,166.24,166.481,186.231,200.846,198.827,159.048,157.346,159.76,168.135,170.99,199.048,200.077,185.606
849.293,176.237,173.288,174.7625,138.677,175.625,177.654,187.606,173.894,177.317,194.462,211.558,206.981,169.048,165.875,171.587,177.163,178.404,207.933,209.558,197.75
849.421,171.183,169.356,170.2695,134.011,168.212,174.269,183.067,170.26,168.135,186.615,204.606,196.135,162.058,163.356,167.663,169.038,172.817,203.442,204.442,190.087
849.549,172.548,167.135,169.8415,137.559,171.404,173.731,182.76,170.51,168.481,189.731,204.51,203.067,164.375,167.317,166.885,171.673,176.231,202.952,201.644,193.808
849.677,164.376,166.433,165.40449999999998,133.333,167.76,168.712,181.298,166.067,170.01,188.385,204.788,192.933,161.846,163.221,164.375,166.308,170.356,201.135,204.442,190.5
849.805,179.226,175.5,177.363,144.387,177.913,176.308,187.74,174.837,176.625,196.865,212.721,206.663,169.337,170.096,173.433,177.394,179.442,209.99,210.952,196.587
849.933,167.785,163.519,165.652,132.495,167.279,168.317,178.894,168.673,165.337,185.721,198.779,194.635,159.942,163.462,164.923,167.221,169.26,198.01,200.038,188.231
850.062,176.516,168.337,172.42649999999998,139.806,173.087,175.548,183.779,173.038,172.49,189.567,207.26,201.51,168.183,168.712,170.288,174.587,178.154,209.413,207.106,193.577
850.19,174.828,167.865,171.3465,135.075,168.596,172.154,182.865,167.942,166.481,188.058,200.327,198.5,163.154,160.481,165.856,169.433,171.952,199.5,203.625,190.26
850.318,170.581,164.942,167.7615,132.72,168.846,168.558,179.077,167.317,167.029,185.904,198.173,197.837,159.519,157.0,163.952,164.913,172.692,196.942,201.106,190.058
850.446,173.032,171.173,172.10250000000002,136.849,171.49,173.308,189.837,172.683,169.019,192.606,207.365,204.837,166.404,166.192,167.529,172.721,175.981,204.904,206.0,192.25
850.574,170.172,166.74,168.45600000000002,129.548,168.337,171.317,182.471,170.183,167.462,188.173,205.327,198.875,165.971,163.394,167.644,167.452,174.038,199.471,204.452,188.654
850.702,168.065,164.442,166.2535,128.871,165.942,168.75,178.654,168.769,167.471,187.875,202.471,196.49,161.365,160.654,161.731,168.096,170.058,198.952,203.0,189.721
850.83,160.935,161.163,161.049,129.763,165.644,164.933,174.356,163.327,161.269,179.615,194.933,190.885,158.933,156.615,159.702,161.135,166.933,192.644,197.798,182.221
850.958,166.022,167.135,166.5785,134.516,166.5,168.942,181.106,167.433,165.673,185.404,199.365,197.423,161.721,159.817,163.038,167.49,172.394,197.788,199.202,185.24
851.087,173.097,169.721,171.409,137.484,176.615,175.827,185.144,173.298,171.692,191.423,204.462,198.452,166.788,166.788,172.24,169.692,172.865,203.327,204.125,195.26
851.215,165.398,159.471,162.4345,130.806,163.019,165.212,175.817,164.183,162.519,182.375,196.933,193.279,156.346,157.837,158.144,163.933,162.135,195.99,193.99,181.683
851.343,170.108,164.875,167.4915,134.849,169.76,172.154,179.308,167.144,166.394,188.433,199.74,189.538,163.144,160.135,163.913,168.308,169.731,199.452,200.029,189.423
851.471,172.839,166.913,169.876,137.892,168.606,171.471,183.125,170.337,169.462,191.375,201.471,200.375,162.01,161.962,167.308,172.115,170.99,196.519,197.971,189.846
851.599,175.376,173.971,174.6735,139.441,173.837,176.712,186.817,175.962,172.567,192.26,205.827,205.106,171.596,167.981,168.635,174.712,178.76,206.058,208.317,194.394
851.727,175.581,174.827,175.204,143.29,177.0,185.202,194.683,177.885,178.106,198.904,213.769,207.644,171.76,174.433,178.923,179.779,183.471,207.75,214.317,198.606
851.855,169.602,166.144,167.873,137.978,170.077,170.942,180.529,168.413,164.654,185.971,199.885,196.442,163.413,164.663,163.231,169.942,171.346,197.048,199.471,186.846
851.983,176.86,173.24,175.05,141.419,176.442,175.567,187.269,175.173,172.308,187.856,206.067,201.269,167.702,168.865,171.308,173.163,177.856,204.077,203.942,193.577
852.112,165.226,165.0,165.113,132.516,165.577,167.01,177.663,164.462,161.144,183.548,197.077,195.577,160.385,159.01,160.567,166.404,169.404,195.885,196.019,182.356
852.24,181.634,173.163,177.3985,146.677,176.26,178.923,188.317,175.423,172.885,188.394,205.154,203.75,170.279,170.587,174.163,175.865,176.788,202.067,207.26,193.942
852.368,182.129,179.096,180.6125,149.258,179.25,179.394,192.885,179.615,178.933,196.529,207.087,206.51,173.875,172.683,178.654,182.817,180.788,205.942,209.192,198.712
852.496,170.581,164.24,167.4105,133.613,169.25,168.721,178.962,164.875,167.933,184.856,195.212,193.673,159.74,163.212,164.962,169.933,170.452,194.519,198.029,188.74
852.624,170.043,168.481,169.262,136.452,172.471,174.019,179.837,174.394,168.913,188.212,194.356,196.692,166.279,163.154,165.904,169.894,170.846,199.933,202.538,191.663
852.752,177.398,172.923,175.1605,140.71,175.452,178.856,189.952,177.394,175.788,193.481,208.712,203.433,170.308,170.865,175.529,175.702,181.933,207.635,206.077,196.115
852.88,176.634,168.308,172.471,142.204,172.144,172.221,185.99,170.981,169.423,190.913,200.144,198.913,166.106,163.75,169.721,174.394,172.404,196.163,199.74,190.529
853.008,166.839,168.087,167.463,132.355,171.885,175.077,182.24,164.692,166.952,188.654,196.5,198.154,162.529,164.683,164.74,169.837,174.01,201.865,200.433,191.279
853.137,173.355,169.538,171.44650000000001,139.516,169.587,171.298,181.269,171.096,167.173,185.442,197.269,201.087,164.625,165.808,166.317,171.692,172.596,196.096,201.26,184.856
853.265,174.29,171.375,172.83249999999998,139.828,174.942,176.587,186.933,174.058,171.25,190.942,199.49,199.644,163.606,163.856,171.442,169.529,176.365,196.385,200.029,194.173
853.393,168.032,167.596,167.81400000000002,136.183,168.25,169.952,179.519,169.173,169.231,181.942,196.404,195.327,162.606,165.712,166.029,167.192,170.067,195.923,195.798,186.596
853.521,164.194,162.269,163.23149999999998,133.774,166.048,170.038,174.904,165.5,164.106,179.481,190.519,186.894,160.01,162.135,160.173,162.135,170.452,188.404,192.077,180.577
853.649,173.602,171.673,172.6375,141.194,177.76,178.904,185.721,173.587,172.923,188.587,202.173,202.221,167.615,169.317,169.442,172.442,177.375,197.692,205.683,192.731
853.777,167.86,164.471,166.1655,134.484,166.894,169.75,179.529,166.327,168.24,184.144,197.577,196.875,163.029,160.173,161.452,165.337,168.058,188.683,195.971,183.558
853.905,164.72,161.635,163.1775,130.355,163.423,162.087,174.519,162.962,163.067,179.154,190.99,186.625,157.24,154.394,159.548,165.269,162.99,191.048,191.519,182.452
854.033,167.925,161.923,164.924,135.892,164.865,167.096,176.99,165.26,163.769,177.894,191.462,191.808,159.673,158.048,162.644,164.106,162.817,189.529,192.471,185.058
854.162,164.591,162.413,163.502,131.108,161.923,165.625,177.442,160.827,163.327,176.183,192.615,190.077,155.894,154.865,160.798,162.231,165.99,190.029,192.5,188.519
854.29,168.161,165.404,166.7825,136.656,166.269,165.808,176.548,166.163,164.346,181.721,189.221,190.885,159.01,156.173,164.913,167.404,166.635,187.067,190.952,184.317
854.418,184.538,176.471,180.5045,153.172,181.904,183.99,196.5,180.798,182.99,197.856,208.26,208.837,173.529,175.894,181.019,183.394,184.471,206.471,210.01,200.375
854.546,200.505,189.317,194.911,170.129,196.875,200.144,204.798,196.346,196.077,211.923,220.817,218.683,187.663,186.471,191.712,196.231,196.269,220.519,224.625,213.837
854.674,187.634,183.942,185.788,157.516,185.01,183.462,194.423,182.346,183.279,195.827,211.577,209.49,176.827,177.548,182.029,183.923,185.49,207.865,211.308,201.327
854.802,170.602,168.519,169.5605,137.57,172.769,171.625,183.067,171.385,170.365,184.51,193.077,199.375,163.26,164.5,166.019,170.952,171.308,195.231,200.317,187.779
854.93,164.935,163.038,163.9865,130.667,165.106,164.865,177.615,163.154,164.663,174.692,188.519,188.462,157.856,155.856,161.76,163.683,164.221,190.048,188.288,182.288
855.058,172.452,169.125,170.7885,138.581,174.288,173.933,185.981,171.221,173.337,184.577,200.74,198.327,166.625,165.096,169.096,172.26,169.99,198.221,199.317,190.269
855.187,166.753,160.471,163.612,135.699,164.875,165.298,177.125,165.144,162.635,178.231,188.5,188.798,160.365,156.567,162.135,163.481,164.548,185.471,190.952,186.587
855.315,180.258,192.615,186.43650000000002,147.828,195.548,194.933,206.058,193.837,192.875,208.615,217.462,221.683,187.269,189.99,189.481,195.346,194.942,215.577,219.673,211.904
855.443,168.753,163.442,166.0975,138.247,167.462,165.644,174.0,166.587,162.74,177.933,190.106,190.952,159.885,160.029,163.683,166.788,169.885,189.183,189.529,186.596
855.571,172.194,166.933,169.56349999999998,136.183,164.5,169.019,177.202,164.51,165.394,178.308,191.962,193.683,162.135,158.49,160.885,164.692,166.808,190.75,190.471,185.337
855.699,179.86,173.135,176.4975,143.172,177.808,176.577,189.308,176.144,174.981,191.875,200.567,204.144,169.212,169.683,169.904,173.808,175.058,202.0,199.75,194.567
855.827,164.194,158.096,161.14499999999998,131.29,160.212,162.346,174.702,160.125,158.221,174.731,184.202,187.442,152.519,152.904,156.096,159.144,164.587,183.462,186.769,180.058
855.955,163.376,161.538,162.457,134.065,166.615,164.885,172.5,162.125,163.625,178.058,187.663,188.173,159.904,160.077,158.577,164.029,165.106,184.279,190.135,179.433
856.083,167.634,163.827,165.7305,134.57,168.74,168.471,179.923,165.942,163.587,178.519,192.827,190.721,159.077,158.423,163.894,167.192,166.077,188.317,194.683,179.125
856.212,169.011,163.952,166.48149999999998,138.753,167.837,166.962,180.452,166.712,162.827,180.375,188.192,192.26,159.875,161.231,162.019,164.596,166.644,189.865,193.673,184.221
856.34,170.14,170.519,170.3295,140.839,173.077,169.692,179.433,168.875,170.712,184.346,193.875,196.202,165.144,168.433,165.51,167.644,173.462,193.798,195.433,188.394
856.468,168.161,166.721,167.441,139.204,169.385,172.923,182.115,171.721,166.673,181.173,191.933,190.087,162.798,163.692,163.404,169.615,172.154,193.452,190.702,188.173
856.596,167.581,164.558,166.0695,134.29,169.654,167.019,175.413,165.163,164.038,182.519,193.817,191.26,164.279,163.135,163.885,165.971,168.942,188.885,193.471,188.654
856.724,170.022,172.346,171.184,139.333,170.462,177.058,185.933,170.577,171.413,185.019,193.538,196.125,167.442,164.875,170.337,171.019,172.404,193.173,195.654,189.317
856.852,185.882,182.135,184.0085,156.237,180.548,184.577,194.769,180.76,181.019,193.894,206.163,209.067,176.885,174.663,175.808,180.837,184.154,199.471,206.548,198.769
856.98,164.527,163.106,163.8165,132.667,160.327,166.75,175.712,160.24,161.692,176.788,186.462,186.615,156.087,156.269,160.01,164.192,164.096,180.51,188.692,180.683
857.108,163.355,160.0,161.6775,130.806,161.606,164.308,174.529,160.106,159.212,175.192,183.192,185.817,155.731,157.452,162.654,159.163,163.308,178.625,184.596,182.308
857.237,162.118,157.808,159.963,128.323,160.769,161.192,170.644,158.317,157.298,173.279,181.692,184.279,155.462,155.077,157.885,161.135,159.202,180.221,183.308,173.885
857.365,174.473,172.154,173.3135,137.538,171.76,176.587,182.144,174.058,169.731,186.731,194.865,199.538,168.5,164.692,167.462,175.577,174.038,192.135,200.798,191.279
857.493,173.516,168.99,171.253,143.634,173.125,172.567,183.058,171.615,169.048,180.721,194.327,202.173,164.077,167.702,165.981,170.788,170.673,189.856,192.798,190.0
857.621,165.839,164.596,165.2175,139.108,168.519,168.077,180.952,168.49,165.692,179.481,187.221,193.163,162.144,161.49,164.298,166.375,166.913,187.558,193.385,181.731
857.749,163.591,164.183,163.887,130.957,165.923,166.942,172.654,165.644,166.885,178.962,188.587,189.144,157.74,154.5,161.885,162.577,165.74,181.654,185.558,181.067
857.877,168.688,164.067,166.3775,132.796,165.173,165.798,174.76,161.894,164.442,176.635,191.029,186.654,160.096,156.423,159.577,163.769,164.154,183.827,186.202,180.529
858.005,165.505,162.712,164.1085,132.065,164.712,163.933,176.663,161.538,159.808,174.385,183.529,186.673,157.904,158.433,159.606,161.327,162.106,179.231,184.606,177.125
858.133,166.667,163.077,164.872,138.194,164.433,169.385,176.933,167.452,162.183,174.625,187.587,189.663,159.125,158.75,164.923,167.115,166.99,187.837,189.712,184.913
858.262,161.462,161.135,161.2985,131.129,163.183,165.942,173.346,162.462,160.692,174.519,183.365,185.548,156.558,156.904,156.942,161.913,161.913,181.952,184.769,177.308
858.39,163.387,161.413,162.4,134.161,162.894,162.808,175.548,161.279,162.163,175.154,182.288,188.913,156.442,156.413,161.26,162.135,163.952,179.663,184.5,177.923
858.518,163.688,162.038,162.863,128.441,163.596,163.99,170.875,159.606,160.087,173.75,180.471,185.769,155.115,154.038,158.769,161.0,164.683,179.029,185.981,177.721
858.646,172.247,169.615,170.931,142.301,172.288,172.51,185.635,169.202,170.442,180.183,195.529,194.212,165.115,166.712,167.135,169.875,169.75,190.365,195.298,188.731
858.774,159.957,156.413,158.185,131.688,158.827,163.048,170.952,158.625,156.423,171.615,181.913,180.346,153.712,155.49,157.683,157.798,159.885,182.942,184.51,177.115
858.902,162.602,159.712,161.15699999999998,130.441,163.385,162.288,174.798,160.471,159.798,173.135,181.952,184.202,156.087,156.721,160.183,163.558,159.942,182.423,184.538,176.76
859.03,167.935,166.135,167.035,139.183,168.24,171.827,179.808,168.048,164.356,173.894,185.827,192.231,162.471,162.683,162.808,168.087,166.394,185.654,187.74,179.596
859.158,166.559,167.24,166.8995,137.129,168.615,170.99,181.058,169.202,167.135,179.356,189.971,193.163,160.894,165.231,165.087,167.019,170.702,188.394,193.49,184.894
859.287,167.57,164.452,166.011,138.247,166.481,168.317,175.962,168.394,165.981,174.298,184.519,190.24,161.25,158.49,161.817,167.0,166.269,184.423,188.625,181.192
859.415,170.914,168.865,169.8895,135.237,168.029,167.51,178.106,164.644,166.375,176.394,188.317,186.567,163.106,163.144,165.519,166.663,169.212,185.779,189.606,186.577
859.543,165.086,162.683,163.8845,132.581,164.087,167.212,177.558,162.529,162.452,176.462,183.058,188.962,159.913,157.529,161.163,166.346,163.74,181.971,184.51,177.721
859.671,166.839,167.51,167.1745,135.57,167.135,170.433,179.346,168.481,166.99,180.846,190.058,190.5,160.115,160.212,163.673,167.423,168.837,184.952,192.365,182.24
859.799,176.839,173.317,175.078,135.441,173.913,177.433,189.385,173.404,173.76,184.981,193.721,198.212,168.173,168.923,172.846,175.26,176.644,193.173,194.875,188.442
859.927,166.0,158.808,162.404,132.903,165.644,164.615,177.51,162.75,160.538,171.942,185.462,187.779,159.298,156.269,157.529,162.163,161.817,178.423,182.837,180.317
860.055,163.054,159.894,161.474,134.043,162.654,159.663,172.038,161.913,164.75,171.74,179.087,180.846,154.308,152.712,158.625,160.913,161.01,174.846,181.798,175.337
860.183,158.731,154.75,156.7405,131.0,159.712,160.452,170.173,159.298,156.25,167.048,180.538,180.519,154.029,151.625,156.519,153.644,158.558,175.365,178.471,174.587
860.312,162.108,160.279,161.1935,130.957,164.433,162.048,174.769,160.577,160.125,171.019,181.346,182.49,153.5,155.423,159.577,162.654,162.183,176.452,184.288,177.25
860.44,167.742,164.279,166.01049999999998,138.462,167.077,166.154,177.904,164.692,163.5,176.76,185.0,184.846,158.337,159.702,162.548,163.212,166.827,181.865,186.144,177.731
860.568,157.452,153.221,155.3365,129.247,154.99,159.731,168.404,154.673,156.567,169.212,174.731,179.048,150.712,152.673,152.154,156.26,160.048,170.048,176.096,173.346
860.696,174.387,169.115,171.751,145.839,174.269,173.683,185.038,173.692,172.942,180.346,192.327,194.962,165.817,168.327,169.019,170.577,173.26,188.538,191.904,189.019
860.824,179.054,169.885,174.46949999999998,143.409,174.865,179.952,185.519,173.702,176.038,183.788,195.029,200.231,171.327,166.692,169.913,171.808,173.923,192.471,195.865,191.433
860.952,160.269,158.337,159.303,132.925,160.558,161.404,170.548,159.442,157.837,170.663,177.731,180.894,152.192,155.808,156.923,161.885,163.577,173.356,183.25,176.413
861.08,168.054,166.462,167.25799999999998,138.935,164.163,166.51,180.337,166.337,161.433,174.365,183.327,191.356,159.875,159.212,164.25,163.221,166.173,178.625,185.519,181.221
861.208,168.333,163.721,166.027,135.398,167.01,169.115,178.846,163.712,165.471,172.125,185.26,189.587,162.106,162.356,166.615,167.404,167.288,182.058,186.433,182.192
861.337,164.258,159.74,161.99900000000002,135.946,162.442,166.0,176.317,159.894,161.288,170.337,179.404,185.529,157.769,158.125,161.183,165.779,162.317,176.385,183.01,179.837
861.465,178.376,172.25,175.313,146.806,175.356,174.567,188.587,172.779,172.221,183.51,194.202,196.587,170.596,168.471,171.308,173.558,174.596,188.337,193.038,188.01
861.593,169.075,167.288,168.1815,139.548,167.163,166.923,178.933,166.702,162.173,173.558,183.663,189.25,161.702,161.779,164.712,168.25,166.712,181.202,187.135,184.433
861.721,171.634,168.769,170.2015,141.108,170.24,175.048,182.202,173.5,168.74,182.346,188.106,192.019,165.875,166.798,167.923,172.558,171.663,185.25,189.106,185.846
861.849,169.613,168.577,169.095,138.989,171.375,170.74,182.048,168.827,166.798,175.817,189.087,189.01,160.452,162.49,167.433,173.038,169.615,183.269,188.413,182.442
861.977,161.108,163.096,162.102,134.366,160.365,166.337,175.462,165.433,159.192,171.413,181.029,183.663,157.231,159.49,164.346,164.192,164.548,178.125,181.981,177.779
862.105,166.108,168.875,167.4915,137.43,166.942,167.731,182.385,167.596,166.212,174.913,183.452,189.471,159.5,159.288,162.5,165.558,167.635,181.346,184.163,180.635
862.233,167.591,161.74,164.6655,135.828,165.288,167.404,176.24,162.048,161.269,171.712,181.24,184.558,156.558,157.317,161.519,163.74,163.346,177.048,181.856,175.423
862.362,160.882,161.385,161.1335,132.14,163.423,162.308,175.327,161.317,159.106,170.606,182.279,182.048,155.25,156.433,160.702,161.731,159.942,177.24,181.173,176.808
862.49,162.011,158.365,160.188,132.398,158.856,160.625,174.5,161.394,157.587,171.962,176.981,183.76,153.663,156.375,156.702,161.635,161.202,177.308,178.067,174.99
862.618,165.355,159.048,162.2015,138.559,162.385,166.221,177.029,160.913,159.644,170.933,180.663,181.74,155.413,159.596,164.096,165.49,161.635,179.356,178.49,177.712
862.746,161.946,159.481,160.7135,133.419,161.962,167.144,178.442,163.827,160.885,170.712,182.548,182.49,159.029,155.971,163.423,163.433,163.279,180.625,182.442,178.365
862.874,169.441,164.519,166.98000000000002,137.226,167.615,167.183,181.548,165.577,165.317,173.673,182.038,187.288,160.337,162.923,166.808,166.567,170.567,183.413,184.865,181.654
863.002,170.376,166.413,168.3945,138.473,167.538,168.087,177.808,165.962,164.827,172.865,186.154,186.221,160.615,161.933,165.827,165.942,167.154,180.894,184.971,183.019
863.13,166.892,164.577,165.7345,143.871,169.49,171.865,177.769,167.308,166.635,172.865,185.798,187.721,164.288,162.077,165.933,166.519,168.913,182.538,184.087,182.712
863.258,167.108,168.462,167.785,139.688,167.317,166.231,177.721,167.087,166.625,173.75,184.077,185.125,162.125,159.375,167.346,168.298,167.5,181.615,185.212,178.779
863.387,169.903,166.01,167.9565,141.656,169.673,172.279,179.875,166.135,166.481,177.462,185.798,193.423,163.096,162.25,165.471,165.904,168.51,183.317,188.298,182.327
863.515,164.935,165.846,165.3905,138.624,162.971,168.558,179.692,164.269,162.577,174.269,181.115,189.202,162.385,161.029,161.769,166.048,166.115,177.712,183.692,182.577
863.643,169.763,167.702,168.73250000000002,144.194,172.317,173.192,182.721,171.962,169.529,179.346,186.038,193.865,164.337,163.712,169.067,171.837,171.433,186.404,188.981,185.721
863.771,165.796,166.269,166.0325,139.978,164.163,165.519,175.567,165.433,162.231,171.163,179.385,185.769,161.644,162.567,164.394,164.606,167.077,178.962,182.798,179.846
863.899,167.065,165.327,166.196,137.376,165.423,169.298,179.096,166.5,162.904,175.317,182.923,186.087,159.942,160.471,165.125,165.067,168.635,180.144,183.923,178.942
864.027,171.591,168.279,169.935,143.871,169.24,168.058,182.731,167.683,167.26,173.933,183.952,185.144,160.288,163.019,165.221,168.721,167.385,178.904,187.394,181.962
864.155,197.86,186.673,192.2665,169.538,189.077,189.837,202.096,186.74,185.481,193.01,205.962,205.375,183.49,182.769,187.913,187.596,187.894,201.808,207.721,205.24
864.283,165.323,162.038,163.6805,134.656,164.971,164.644,177.135,162.404,163.808,171.942,178.721,180.135,156.019,157.913,161.154,159.875,162.875,176.394,179.5,177.702
864.412,159.613,160.365,159.989,130.645,161.529,161.308,173.913,158.471,159.548,171.029,176.25,181.587,154.423,155.087,159.308,158.808,162.606,173.327,174.663,174.702
864.54,166.849,168.231,167.54,135.581,166.942,167.135,182.087,166.894,163.173,174.337,182.471,183.75,163.24,160.644,162.519,166.587,167.144,177.288,183.163,176.577
864.668,159.538,159.0,159.269,130.484,157.798,159.885,170.529,156.558,156.923,166.173,175.231,177.635,153.279,151.942,155.76,157.894,158.279,168.865,175.308,169.654
864.796,161.355,160.51,160.9325,135.151,162.798,164.75,173.231,160.933,159.058,169.663,180.481,186.74,155.981,154.702,161.375,163.433,161.962,175.529,177.51,176.385
864.924,163.828,162.029,162.92849999999999,135.29,161.644,163.51,176.769,161.529,162.99,171.49,177.365,181.433,158.837,153.558,158.481,160.99,159.587,175.538,177.125,176.337
865.052,158.204,157.577,157.8905,131.129,158.25,159.856,173.413,159.673,155.827,165.817,172.702,176.308,152.51,154.404,157.933,160.144,157.952,168.183,174.923,173.308
865.18,178.495,175.442,176.9685,152.215,178.01,179.981,190.808,177.981,173.635,184.769,194.538,195.356,170.923,172.212,176.385,178.846,180.558,189.481,194.731,190.558
865.308,168.258,166.625,167.44150000000002,136.054,166.288,168.413,175.721,165.5,164.875,173.135,181.433,182.923,159.952,158.385,164.798,164.75,165.798,176.635,179.74,179.096
865.437,164.731,164.49,164.6105,138.387,165.481,165.587,181.471,164.462,163.837,168.231,178.942,185.885,161.76,161.413,162.212,167.337,165.269,175.942,181.865,181.048
865.565,157.656,161.067,159.3615,131.043,156.019,157.865,173.423,159.144,155.106,166.779,172.702,176.99,151.413,151.846,156.452,157.019,159.154,169.837,173.519,171.442
865.693,159.806,161.538,160.67200000000003,134.43,161.596,164.394,175.404,160.625,161.606,169.365,180.154,181.625,155.817,153.865,158.856,161.644,160.625,174.654,177.221,174.712
865.821,160.602,159.596,160.099,132.409,158.923,161.519,173.567,160.163,158.567,166.423,172.769,177.106,157.096,155.596,159.317,161.115,161.856,172.587,174.971,173.548
865.949,180.108,178.115,179.1115,153.247,181.0,181.413,193.5,179.452,179.269,188.808,192.183,195.048,174.135,173.808,181.067,181.519,181.144,192.01,195.548,196.308
866.077,166.753,163.385,165.069,138.29,162.702,167.288,180.346,164.587,165.769,172.048,180.202,183.673,160.817,160.106,162.087,168.115,163.615,178.587,182.769,178.596
866.205,164.667,161.096,162.88150000000002,135.71,162.615,165.077,176.24,164.49,160.798,171.25,174.49,179.875,157.433,157.75,161.317,165.25,163.125,173.183,177.529,177.096
866.333,167.925,166.885,167.405,142.0,167.269,169.163,180.202,165.106,162.596,172.298,180.212,187.798,160.817,162.288,164.923,167.375,168.25,176.212,181.212,178.923
866.462,155.634,158.683,157.1585,130.849,154.981,160.327,171.365,156.567,152.51,162.904,169.663,171.798,152.702,149.702,155.76,157.25,155.231,165.048,171.817,167.856
866.59,168.559,166.029,167.29399999999998,140.495,167.74,170.048,182.356,164.837,166.971,174.356,178.038,182.99,162.971,160.298,167.202,166.942,168.846,176.673,184.202,180.375
866.718,167.602,162.567,165.0845,143.14,166.375,167.885,179.99,163.856,161.433,171.683,180.192,180.827,158.894,157.154,162.99,164.875,163.702,175.019,178.01,177.452
866.846,159.946,159.279,159.6125,132.957,159.365,163.019,170.288,160.115,157.24,167.529,174.221,176.721,154.375,152.923,156.0,160.038,159.298,170.462,169.75,174.413
866.974,165.957,162.971,164.464,139.656,165.49,164.221,176.865,163.413,162.981,171.096,178.962,183.346,158.24,159.673,163.317,165.038,164.413,174.096,178.019,177.231
867.102,157.473,154.587,156.03,130.226,158.356,159.442,171.654,152.894,157.058,163.827,172.337,177.827,151.644,155.077,160.106,158.788,158.423,167.683,172.75,170.356
867.23,172.204,169.846,171.025,141.258,166.183,170.923,182.837,167.654,167.413,174.567,182.125,185.885,165.481,163.212,165.913,166.663,169.904,177.067,185.721,180.808
867.358,161.989,159.337,160.663,136.925,161.221,163.481,173.462,161.192,160.923,167.087,175.663,178.75,158.452,156.596,161.779,163.221,165.385,172.702,176.721,176.654
867.487,170.237,169.846,170.04149999999998,142.344,166.471,170.231,183.269,172.0,167.779,176.481,182.375,190.673,162.279,162.962,167.865,170.087,169.5,180.808,182.962,183.135
867.615,174.71,173.779,174.24450000000002,147.215,174.904,174.731,185.538,173.394,175.029,179.269,183.817,192.058,168.442,167.26,169.865,173.115,177.221,184.538,188.673,188.452
867.743,161.828,160.029,160.92849999999999,132.892,160.558,160.529,174.183,159.433,160.865,166.75,173.288,177.442,156.721,152.548,157.971,159.885,161.471,168.894,174.471,172.029
867.871,176.742,172.904,174.82299999999998,145.204,175.192,174.327,181.904,172.365,171.692,175.288,184.673,189.529,168.769,166.231,168.673,173.442,169.933,180.135,184.596,184.423
867.999,162.731,161.192,161.9615,136.226,161.26,165.096,178.288,163.26,160.404,168.74,175.798,179.721,158.077,158.731,161.731,160.981,167.51,173.202,179.0,171.298
868.127,173.419,171.029,172.224,148.731,171.788,174.433,188.442,173.337,172.962,181.673,185.904,190.971,167.51,170.163,170.981,173.308,174.0,181.933,185.596,186.942
868.255,180.602,178.519,179.5605,151.204,174.481,176.702,188.615,175.885,177.163,181.971,191.779,194.163,172.99,174.221,174.846,176.827,178.625,184.481,189.981,189.346
868.383,152.215,153.356,152.7855,129.0,154.019,159.625,171.558,155.212,155.154,159.663,168.933,169.087,151.317,150.904,154.625,155.596,152.346,163.962,170.423,169.24
868.512,165.978,164.683,165.3305,138.742,165.24,162.981,176.923,162.788,162.721,172.606,176.394,181.788,160.788,161.481,162.99,165.25,167.365,173.75,178.577,177.356
868.64,162.645,164.298,163.4715,134.14,160.452,161.817,179.644,160.317,161.615,168.317,174.375,179.24,159.135,158.433,162.202,165.365,162.865,171.433,175.346,179.154
868.768,162.968,161.519,162.24349999999998,133.022,159.625,164.24,171.25,156.76,158.346,166.808,172.154,174.692,155.096,152.76,156.731,158.933,162.356,167.337,173.615,169.894
868.896,171.839,173.096,172.4675,145.097,172.635,172.779,185.712,172.673,171.808,178.385,185.404,190.683,165.577,169.769,172.606,171.663,173.25,181.433,185.25,185.385
869.024,159.172,161.096,160.13400000000001,131.634,161.558,158.231,171.99,159.337,156.558,167.76,176.096,175.962,154.212,154.702,158.298,161.298,159.74,170.269,172.817,170.635
869.152,162.914,158.519,160.7165,137.247,158.317,165.51,171.096,158.913,160.952,167.615,176.096,179.269,155.173,155.202,160.538,160.135,160.308,171.0,173.385,172.144
869.28,158.495,156.317,157.406,131.753,156.76,159.26,172.577,156.731,157.135,159.615,169.106,173.808,151.231,149.5,156.846,160.212,158.0,168.404,169.865,167.962
869.408,157.602,157.885,157.74349999999998,136.602,159.596,162.827,170.202,156.202,155.894,164.952,169.846,171.721,154.74,152.558,156.952,158.038,157.942,168.75,173.529,168.548
869.537,160.634,157.76,159.197,131.215,163.01,161.577,173.365,158.231,160.635,161.529,171.779,173.942,155.654,154.798,157.394,161.596,157.798,168.75,174.452,165.865
869.665,157.989,159.856,158.9225,132.011,156.067,159.279,169.0,157.558,158.269,164.115,171.923,178.279,150.442,152.865,157.779,158.558,159.01,164.721,172.096,167.769
869.793,164.215,158.683,161.449,140.409,162.25,164.038,175.577,161.221,160.808,164.365,175.731,179.837,158.221,155.154,161.125,162.375,163.635,172.423,176.01,176.779
