lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
684.396,854.608,97.763,3527.794,2880.392,2330.794,2561.536,2286.0,1726.124,1427.402,1507.041,1274.052,1652.505,2996.361,2693.052,1984.464,1757.495,1375.505,1537.113
684.524,852.67,99.897,3456.835,2802.722,2314.773,2553.412,2283.34,1720.639,1434.814,1502.144,1279.485,1644.979,2989.062,2652.588,1980.979,1767.897,1375.289,1538.021
684.652,863.495,98.959,3477.072,2829.278,2346.227,2583.691,2287.175,1734.835,1432.144,1499.258,1277.474,1654.897,3023.072,2725.969,2000.567,1765.474,1372.742,1542.237
684.78,866.567,99.608,3471.155,2811.722,2297.814,2574.918,2283.546,1738.938,1437.67,1504.041,1275.67,1644.361,3021.588,2705.32,1993.526,1771.835,1379.701,1537.34
684.908,856.649,99.68,3475.887,2833.835,2333.34,2565.557,2283.412,1720.794,1415.103,1492.969,1281.722,1639.216,3022.124,2717.99,1990.835,1763.619,1378.093,1528.278
685.037,854.082,99.021,3483.804,2809.897,2311.608,2540.814,2278.268,1715.732,1415.309,1492.577,1271.32,1628.433,2952.598,2668.464,1990.722,1738.526,1363.732,1529.34
685.165,840.825,99.526,3463.216,2819.804,2306.278,2528.897,2279.237,1719.856,1419.464,1488.0,1277.289,1627.515,2946.691,2642.969,1983.01,1762.598,1366.99,1517.412
685.293,851.505,100.845,3521.753,2857.247,2308.598,2542.072,2269.01,1715.825,1410.722,1477.485,1273.825,1623.01,2984.99,2705.979,1985.887,1744.423,1368.34,1511.567
685.421,848.691,99.289,3465.01,2820.515,2295.649,2566.66,2280.598,1706.485,1404.701,1480.155,1267.155,1621.309,3022.464,2716.34,1972.505,1746.814,1359.567,1512.031
685.549,849.866,99.0,3460.175,2810.763,2280.598,2530.289,2252.093,1703.515,1395.907,1473.887,1259.247,1608.196,2916.784,2655.526,1969.948,1749.299,1354.959,1520.206
685.677,848.186,99.041,3417.619,2773.536,2271.876,2525.979,2263.598,1709.052,1403.258,1468.103,1264.237,1609.454,2922.928,2669.474,1986.32,1762.392,1365.835,1509.577
685.805,838.031,99.866,3472.536,2824.515,2259.928,2557.948,2245.938,1691.062,1392.66,1461.485,1255.093,1604.887,3061.979,2748.907,1973.722,1741.804,1345.99,1503.34
685.933,846.68,99.969,3440.0,2792.732,2283.773,2539.155,2273.0,1699.784,1403.093,1472.258,1253.546,1599.412,2951.928,2696.722,1990.825,1745.072,1356.526,1518.103
686.062,835.629,100.66,3459.814,2799.536,2272.34,2522.918,2250.588,1689.165,1384.68,1464.0,1249.608,1592.856,2912.175,2664.856,1968.361,1739.959,1344.907,1495.567
686.19,841.732,99.485,3405.99,2765.443,2271.598,2517.598,2257.299,1696.928,1390.629,1466.206,1250.711,1589.928,2908.567,2643.464,1974.268,1734.835,1348.577,1505.103
686.318,841.433,98.938,3427.299,2779.247,2240.423,2530.041,2266.082,1701.68,1396.371,1459.155,1254.299,1603.351,2963.763,2708.598,1985.247,1747.711,1354.773,1508.175
686.446,840.99,99.66,3394.216,2750.866,2222.66,2501.402,2248.443,1683.814,1383.711,1457.938,1248.072,1586.175,2914.814,2657.856,1969.918,1733.979,1344.557,1497.804
686.574,826.093,100.175,3376.268,2722.423,2250.742,2508.443,2248.753,1687.887,1377.959,1451.01,1244.876,1588.969,2883.412,2630.144,1967.979,1729.33,1339.598,1496.557
686.702,837.402,100.588,3467.103,2784.649,2240.959,2547.753,2247.155,1687.546,1387.814,1458.99,1240.619,1592.753,2962.567,2744.464,1980.495,1739.134,1344.371,1505.495
686.83,837.443,99.062,3389.165,2751.876,2230.763,2512.052,2250.309,1677.639,1372.598,1445.567,1250.103,1590.598,2862.887,2648.897,1970.918,1731.784,1346.165,1495.619
686.958,835.608,98.155,3444.918,2798.948,2254.753,2497.485,2247.784,1663.918,1372.196,1445.567,1245.825,1575.454,2891.103,2672.732,1967.938,1724.433,1337.938,1495.021
687.087,838.186,99.206,3350.711,2723.299,2253.856,2519.227,2245.258,1678.082,1376.742,1432.0,1240.938,1577.227,2865.938,2654.474,1983.227,1729.113,1345.062,1497.021
687.215,828.763,98.567,3381.052,2733.072,2234.732,2504.732,2227.598,1643.918,1354.711,1422.649,1235.557,1557.402,2884.216,2665.495,1954.753,1710.33,1325.722,1477.619
687.343,835.464,99.206,3388.938,2752.804,2181.753,2481.351,2223.876,1653.175,1366.649,1435.577,1228.093,1551.062,2843.082,2647.629,1957.021,1710.01,1323.371,1475.598
687.471,833.567,99.495,3523.041,2834.134,2217.134,2499.381,2238.062,1664.01,1359.351,1432.99,1231.753,1560.99,2900.052,2685.34,1961.701,1724.34,1335.155,1484.546
687.599,819.979,98.918,3329.742,2688.289,2196.639,2481.186,2204.072,1642.608,1355.907,1426.33,1226.412,1541.67,2826.825,2649.0,1957.237,1698.784,1311.031,1466.124
687.727,821.546,98.918,3317.258,2679.691,2202.433,2506.052,2210.887,1661.412,1346.443,1413.33,1223.062,1543.423,2970.536,2712.165,1955.763,1715.546,1321.845,1468.66
687.855,822.619,99.186,3306.124,2688.433,2174.392,2479.629,2210.825,1648.433,1342.804,1415.546,1227.134,1540.062,2841.443,2639.454,1945.577,1703.351,1320.381,1468.577
687.983,819.402,99.711,3303.165,2664.629,2176.938,2494.258,2203.825,1639.804,1341.856,1416.557,1214.897,1536.608,2849.072,2651.649,1951.103,1707.289,1320.979,1466.876
688.112,819.361,99.34,3377.629,2699.845,2189.082,2501.402,2223.206,1646.34,1342.062,1413.536,1227.773,1541.072,2890.711,2686.845,1959.959,1715.649,1310.938,1462.608
688.24,813.278,98.299,3304.67,2673.68,2164.021,2458.474,2177.103,1624.969,1332.629,1394.495,1207.289,1522.959,2789.175,2614.897,1943.619,1698.464,1311.722,1457.814
688.368,814.392,98.835,3334.454,2684.959,2169.536,2471.598,2193.598,1643.876,1339.608,1406.897,1218.247,1525.897,2767.34,2621.175,1958.381,1704.206,1313.309,1466.268
688.496,812.34,99.041,3302.722,2670.464,2171.608,2465.371,2195.268,1642.856,1335.268,1398.598,1213.155,1520.093,2795.309,2649.278,1947.753,1705.34,1305.309,1455.639
688.624,802.536,99.701,3288.402,2656.567,2145.784,2478.619,2180.454,1622.144,1331.598,1394.887,1197.701,1516.0,2819.247,2655.866,1946.536,1690.938,1304.32,1455.351
688.752,807.845,98.948,3456.825,2742.361,2167.134,2448.165,2192.454,1621.227,1322.577,1390.155,1211.825,1506.443,2790.258,2629.959,1941.784,1701.619,1298.845,1442.155
688.88,809.268,98.979,3297.845,2660.701,2118.186,2458.072,2188.165,1612.773,1321.825,1385.041,1204.072,1495.938,2772.979,2605.526,1940.629,1683.423,1297.433,1435.33
689.008,797.959,98.433,3283.68,2655.742,2120.649,2443.155,2170.711,1604.722,1314.567,1374.495,1199.031,1498.691,2768.278,2618.0,1935.763,1671.371,1288.691,1434.773
689.137,808.433,100.474,3295.784,2647.186,2138.619,2453.392,2185.113,1614.247,1316.278,1388.557,1202.918,1495.948,2740.392,2605.918,1926.567,1685.557,1293.113,1439.608
689.265,803.443,98.99,3253.216,2636.412,2114.99,2440.701,2171.608,1610.196,1305.825,1372.402,1188.907,1485.588,2706.402,2592.227,1935.021,1684.979,1293.66,1444.196
689.393,799.052,100.113,3262.907,2630.361,2109.67,2419.959,2167.485,1594.392,1292.619,1359.227,1189.186,1482.794,2718.134,2595.206,1939.763,1674.784,1272.041,1422.351
689.521,799.175,99.247,3231.32,2625.526,2097.825,2422.979,2159.918,1598.753,1293.196,1364.206,1186.237,1480.845,2708.052,2591.443,1937.227,1673.959,1277.67,1432.784
689.649,792.227,99.361,3346.258,2663.907,2123.268,2425.144,2148.639,1592.526,1298.278,1361.505,1194.392,1478.546,2731.629,2600.825,1920.32,1667.103,1279.062,1423.701
689.777,799.371,98.876,3272.237,2623.804,2085.567,2411.381,2151.629,1588.278,1292.412,1365.155,1179.258,1459.381,2692.464,2586.33,1909.773,1665.423,1273.99,1418.732
689.905,788.68,98.753,3310.794,2633.082,2103.309,2415.278,2165.144,1590.113,1290.99,1355.423,1184.536,1457.299,2715.577,2588.454,1926.763,1651.052,1271.804,1414.433
690.033,792.66,99.66,3188.948,2600.938,2082.124,2418.608,2155.959,1570.804,1281.598,1356.598,1183.443,1465.031,2664.691,2575.0,1907.031,1650.856,1270.062,1414.309
690.162,781.794,99.753,3210.515,2591.495,2087.918,2406.979,2139.928,1574.866,1272.155,1347.351,1170.216,1454.144,2672.351,2564.041,1897.804,1646.515,1258.608,1400.619
690.29,782.278,100.794,3239.072,2590.32,2062.113,2389.959,2123.711,1553.392,1264.361,1334.134,1168.577,1443.072,2674.134,2576.804,1904.361,1632.866,1249.66,1406.165
690.418,781.227,98.948,3166.206,2586.67,2072.041,2394.691,2132.773,1561.299,1264.021,1338.639,1163.0,1439.33,2648.722,2555.237,1907.722,1648.948,1240.278,1395.216
690.546,786.495,99.216,3211.423,2590.763,2049.691,2404.598,2135.99,1567.381,1268.495,1330.072,1172.701,1442.464,2657.206,2559.928,1889.588,1645.021,1247.113,1391.526
690.674,787.959,99.526,3212.567,2581.443,2060.392,2400.33,2132.814,1564.948,1262.691,1336.082,1164.33,1435.825,2689.216,2602.062,1920.289,1655.268,1264.124,1395.021
690.802,767.103,99.588,3238.041,2571.784,2037.33,2382.887,2105.897,1542.505,1259.237,1329.021,1159.361,1431.237,2631.753,2555.608,1888.948,1631.536,1244.175,1390.835
690.93,771.299,99.536,3197.608,2564.134,2040.68,2372.021,2116.68,1556.392,1260.938,1323.289,1149.124,1414.557,2629.619,2543.381,1901.278,1635.825,1237.01,1384.32
691.058,763.814,99.216,3169.495,2555.722,2025.495,2369.052,2103.794,1536.918,1250.041,1309.526,1148.093,1408.732,2645.979,2546.505,1887.175,1623.093,1237.825,1366.299
691.187,767.763,98.866,3158.876,2532.897,2017.742,2331.526,2095.278,1529.722,1236.619,1306.794,1136.918,1406.227,2622.763,2533.526,1869.711,1613.722,1227.392,1371.773
691.315,772.196,99.175,3115.186,2526.814,2011.351,2370.186,2101.175,1539.732,1247.062,1309.825,1149.278,1413.773,2599.907,2540.474,1893.876,1635.649,1235.825,1365.546
691.443,767.423,98.876,3130.938,2549.443,2023.361,2363.639,2110.113,1534.825,1240.969,1300.186,1140.052,1403.732,2631.32,2547.381,1884.546,1615.392,1224.371,1355.948
691.571,759.247,99.216,3168.052,2536.588,2012.835,2361.557,2085.598,1523.361,1231.526,1288.794,1136.227,1390.639,2578.536,2513.144,1873.144,1628.742,1213.526,1352.763
691.699,757.371,98.814,3108.557,2519.959,1989.619,2331.897,2077.165,1513.454,1218.639,1299.392,1119.237,1385.701,2571.423,2506.052,1855.299,1622.876,1217.887,1353.021
691.827,759.546,99.196,3095.175,2522.505,2006.052,2340.062,2084.0,1520.866,1218.742,1289.835,1123.247,1388.196,2611.443,2521.474,1853.938,1624.309,1215.67,1352.629
691.955,748.454,98.278,3117.67,2502.443,1994.608,2345.691,2083.835,1502.32,1216.402,1281.969,1123.474,1386.155,2552.34,2495.072,1860.876,1600.691,1206.918,1343.546
692.083,760.196,99.588,3071.722,2501.876,1986.412,2323.907,2062.742,1498.474,1215.01,1271.907,1116.938,1377.258,2546.247,2501.124,1851.278,1592.433,1211.567,1336.299
692.212,744.134,98.763,3107.722,2495.639,1956.206,2311.928,2049.804,1493.784,1204.588,1271.505,1114.206,1368.227,2571.113,2504.99,1853.299,1603.309,1195.32,1337.082
692.34,751.753,99.01,3089.938,2481.412,1975.619,2302.433,2045.505,1499.165,1206.866,1280.134,1111.753,1367.969,2548.701,2489.361,1840.722,1600.155,1208.546,1332.711
692.468,732.732,99.948,3118.959,2463.072,1952.289,2312.546,2048.144,1496.072,1198.454,1261.701,1115.247,1357.186,2522.072,2483.412,1848.402,1598.897,1196.742,1332.443
692.596,736.804,97.959,3086.515,2482.639,1954.258,2290.526,2024.722,1481.814,1191.68,1259.701,1099.722,1354.031,2524.742,2491.907,1843.155,1589.567,1184.216,1317.67
692.724,737.866,100.33,3056.227,2471.361,1949.742,2290.309,2027.948,1486.423,1181.309,1263.371,1114.216,1356.948,2533.763,2498.969,1829.299,1583.876,1186.835,1320.639
692.852,737.268,99.175,3069.928,2453.856,1942.237,2274.577,2019.052,1474.443,1181.835,1254.124,1100.155,1338.474,2492.639,2468.134,1824.0,1583.66,1171.464,1316.619
692.98,742.639,97.918,3096.072,2469.093,1955.062,2282.959,2039.0,1463.649,1186.155,1249.804,1094.928,1344.113,2495.577,2462.959,1825.0,1568.175,1171.732,1321.082
693.108,734.454,99.979,3125.351,2446.021,1924.711,2267.784,2021.052,1467.742,1182.289,1242.103,1091.897,1326.897,2475.443,2453.804,1832.165,1564.33,1176.536,1308.897
693.237,727.794,98.918,3017.052,2442.381,1930.742,2272.258,2031.845,1465.454,1168.052,1240.907,1083.082,1323.629,2483.258,2448.216,1826.041,1566.546,1170.381,1312.722
693.365,728.485,99.732,3006.371,2425.67,1916.361,2255.0,2031.804,1460.99,1175.103,1236.753,1087.392,1334.66,2461.34,2437.773,1807.742,1555.66,1168.113,1312.515
693.493,722.835,100.546,2988.433,2408.928,1898.371,2258.918,2013.825,1456.608,1167.536,1229.907,1087.536,1311.113,2451.454,2431.454,1803.897,1566.031,1161.031,1297.454
693.621,723.67,98.103,3033.021,2410.33,1890.062,2244.237,2004.196,1441.103,1150.454,1222.969,1076.773,1311.062,2435.361,2426.32,1794.577,1551.433,1149.897,1283.918
693.749,721.216,99.155,2966.34,2396.866,1887.526,2246.701,2007.237,1440.289,1159.423,1229.289,1080.01,1312.216,2438.99,2438.732,1797.381,1552.722,1152.691,1295.124
693.877,718.804,98.247,3044.753,2398.134,1872.742,2233.289,1992.289,1435.649,1152.351,1212.237,1070.237,1296.155,2416.68,2412.567,1795.144,1541.361,1155.062,1273.68
694.005,717.33,96.876,2958.814,2385.763,1871.134,2232.155,1984.825,1418.021,1143.134,1208.887,1072.258,1298.082,2409.948,2410.515,1787.495,1541.082,1148.784,1279.247
694.133,718.155,98.588,2966.227,2377.773,1870.206,2239.381,1993.505,1435.588,1155.052,1215.515,1075.804,1304.144,2422.784,2430.866,1798.722,1547.402,1145.031,1279.258
694.262,712.01,99.433,3024.227,2365.268,1847.351,2222.32,1976.33,1422.876,1143.052,1205.639,1067.34,1287.196,2394.639,2394.505,1790.361,1539.711,1142.031,1274.113
694.39,709.784,99.01,2916.897,2369.515,1862.33,2218.887,1972.247,1425.649,1130.773,1208.536,1065.66,1285.856,2390.454,2399.443,1778.402,1534.742,1128.928,1260.165
694.518,704.629,99.763,2945.258,2368.536,1859.804,2192.536,1952.155,1398.67,1123.412,1191.124,1051.794,1273.155,2372.01,2394.247,1771.598,1508.216,1120.814,1256.67
694.646,701.34,98.361,2933.557,2349.691,1830.814,2200.485,1959.175,1410.34,1131.526,1187.897,1058.536,1268.309,2370.206,2376.629,1773.876,1523.948,1130.588,1250.876
694.774,706.639,98.536,2908.392,2339.567,1835.165,2205.495,1965.701,1411.856,1130.134,1198.722,1056.402,1268.773,2380.887,2379.289,1784.01,1529.608,1122.68,1246.887
694.902,692.227,98.588,2925.804,2338.052,1832.701,2186.515,1960.969,1400.753,1113.103,1173.722,1042.897,1255.753,2340.124,2375.536,1766.825,1510.711,1122.237,1252.546
695.03,707.99,98.68,2902.835,2326.649,1814.113,2210.629,1965.588,1422.113,1135.299,1196.289,1061.495,1283.454,2387.856,2398.361,1796.474,1533.856,1135.711,1255.897
695.158,700.495,99.268,2903.268,2340.99,1823.515,2183.969,1941.608,1393.557,1105.701,1167.825,1041.969,1257.206,2327.33,2363.639,1757.433,1506.557,1116.567,1237.897
695.287,694.732,98.876,2942.629,2303.536,1805.619,2170.165,1954.175,1397.361,1107.361,1176.32,1036.474,1242.495,2342.784,2370.804,1766.495,1512.732,1114.443,1247.505
695.415,691.32,98.918,2889.773,2320.0,1812.433,2167.423,1937.309,1394.598,1108.495,1169.309,1038.557,1242.969,2309.144,2351.907,1758.031,1499.742,1113.268,1232.866
695.543,693.536,100.227,2922.464,2291.701,1795.186,2167.041,1923.01,1381.454,1100.619,1167.742,1026.371,1235.557,2311.639,2342.515,1768.268,1506.01,1106.876,1239.557
695.671,687.794,100.124,2865.753,2274.505,1791.474,2162.856,1923.093,1370.526,1099.443,1160.567,1037.062,1239.887,2295.052,2329.093,1738.237,1500.186,1097.062,1224.186
695.799,683.134,98.856,2974.825,2301.567,1776.299,2144.979,1918.629,1379.443,1084.577,1150.423,1023.062,1231.155,2273.33,2330.165,1737.66,1490.691,1110.794,1217.68
695.927,683.536,98.619,2865.959,2270.691,1776.392,2144.309,1907.144,1385.361,1087.309,1141.753,1029.66,1229.309,2274.258,2329.021,1733.691,1490.072,1091.072,1218.814
696.055,680.165,98.732,2893.639,2274.753,1754.845,2142.526,1913.66,1352.289,1080.794,1150.732,1016.381,1229.155,2268.691,2323.773,1734.031,1491.247,1094.598,1215.247
696.183,694.773,99.351,2857.216,2267.464,1760.495,2164.237,1921.443,1380.649,1090.979,1161.897,1034.485,1239.959,2293.454,2345.196,1755.701,1495.835,1105.794,1225.897
696.312,677.948,98.918,3015.216,2283.814,1763.216,2136.505,1910.155,1370.196,1085.041,1153.691,1017.619,1213.742,2261.505,2330.773,1739.464,1486.258,1092.876,1215.351
696.44,680.309,98.32,2866.031,2256.175,1759.433,2114.227,1903.392,1359.619,1083.567,1144.784,1004.876,1215.412,2239.876,2305.979,1724.186,1478.876,1081.753,1204.68
696.568,680.577,99.557,2866.165,2248.33,1740.454,2127.381,1894.784,1351.505,1068.124,1141.495,1015.124,1206.732,2238.062,2312.258,1723.763,1476.175,1075.866,1203.907
696.696,677.175,99.691,2777.474,2236.361,1734.68,2114.897,1879.124,1346.227,1066.0,1114.588,1012.907,1196.907,2227.361,2275.381,1716.402,1467.371,1074.794,1194.01
696.824,672.381,99.0,2782.34,2246.485,1737.093,2105.969,1875.835,1348.062,1065.907,1117.082,1008.031,1196.588,2216.031,2288.99,1717.742,1471.299,1068.887,1192.155
696.952,672.907,99.175,2795.423,2231.887,1723.268,2104.722,1879.907,1349.577,1068.371,1117.0,1001.66,1205.897,2218.268,2293.247,1717.041,1468.763,1069.732,1192.876
697.08,664.021,100.021,2799.402,2229.33,1718.784,2087.052,1876.701,1332.845,1052.309,1112.165,992.392,1184.196,2186.804,2272.876,1697.897,1461.433,1068.309,1185.206
697.208,672.021,99.485,2767.67,2210.619,1708.32,2107.866,1884.454,1348.052,1064.701,1119.392,1002.258,1194.546,2203.784,2293.588,1711.959,1466.454,1072.093,1177.186
697.337,660.412,98.093,2792.773,2223.454,1716.794,2092.876,1867.443,1319.619,1043.031,1098.866,1003.227,1173.031,2174.948,2260.567,1694.392,1445.041,1066.608,1181.742
697.465,664.639,99.814,2778.804,2212.062,1695.227,2083.845,1857.237,1324.206,1043.505,1106.887,991.32,1177.175,2181.371,2262.454,1705.258,1451.309,1058.753,1174.753
697.593,660.175,99.103,2732.649,2214.742,1691.031,2095.268,1873.546,1324.515,1041.773,1106.918,982.825,1171.041,2171.814,2267.381,1700.804,1456.165,1056.454,1171.897
697.721,656.082,98.99,2855.443,2202.938,1686.361,2077.247,1854.113,1326.464,1037.062,1100.093,993.876,1173.052,2170.856,2261.464,1704.814,1451.856,1050.299,1165.536
697.849,660.454,99.144,2751.557,2192.144,1682.495,2075.113,1856.423,1317.526,1037.722,1105.072,984.887,1175.928,2163.113,2248.536,1698.433,1454.649,1053.959,1166.124
697.977,655.402,98.216,2784.835,2179.0,1678.33,2082.753,1870.722,1315.814,1036.485,1096.093,978.082,1166.907,2146.773,2256.907,1695.711,1447.175,1048.072,1171.299
698.105,655.742,99.278,2798.619,2164.124,1665.619,2091.381,1862.66,1314.227,1025.474,1092.99,985.68,1165.938,2157.433,2253.99,1691.495,1447.66,1048.536,1167.175
698.233,657.773,100.072,2778.918,2176.856,1677.742,2070.021,1845.845,1316.753,1027.649,1094.938,984.32,1158.258,2137.701,2248.34,1687.33,1457.268,1044.0,1163.165
698.362,647.206,99.495,2714.423,2152.206,1653.856,2044.629,1837.701,1292.825,1012.918,1084.619,975.0,1146.691,2115.072,2232.082,1674.196,1428.186,1034.423,1152.629
698.49,653.948,100.598,2825.557,2173.474,1674.464,2062.041,1848.247,1299.732,1012.814,1084.186,979.34,1149.66,2120.619,2233.763,1679.433,1434.536,1048.577,1141.515
698.618,649.722,99.897,2680.062,2151.639,1650.546,2050.33,1838.474,1292.021,1017.619,1080.536,957.186,1142.835,2117.268,2234.082,1672.216,1436.072,1031.268,1152.134
698.746,637.041,98.124,2688.753,2125.247,1636.577,2038.701,1837.948,1298.278,1008.701,1071.124,966.68,1139.351,2082.804,2210.103,1670.557,1422.412,1023.144,1137.918
698.874,638.67,98.608,2742.742,2121.742,1628.753,2039.258,1830.443,1292.763,1010.423,1056.835,957.412,1138.753,2090.732,2229.505,1667.835,1418.835,1028.309,1139.32
699.002,644.598,97.577,2710.732,2125.01,1628.0,2035.412,1836.32,1288.32,1009.928,1064.959,964.361,1129.598,2093.567,2218.876,1669.124,1427.887,1028.351,1142.186
699.13,642.536,97.784,2713.0,2115.742,1614.99,2030.278,1828.876,1282.309,999.278,1062.546,948.33,1126.196,2081.041,2218.381,1655.423,1418.052,1026.557,1133.814
699.258,637.938,98.856,2703.412,2129.814,1636.34,2025.546,1828.433,1280.464,1009.454,1070.763,954.196,1134.804,2084.814,2195.186,1672.175,1421.165,1021.567,1133.062
699.387,632.113,99.052,2660.093,2108.546,1623.959,2012.186,1797.546,1280.155,995.526,1051.134,944.99,1116.103,2061.887,2184.155,1652.691,1408.598,1005.67,1125.0
699.515,626.278,99.639,2693.227,2100.124,1597.32,2002.856,1805.103,1259.34,989.619,1048.68,936.052,1114.031,2029.598,2187.0,1650.082,1398.309,1008.546,1118.515
699.643,634.134,99.351,2691.825,2104.155,1596.052,2018.588,1824.722,1272.577,1002.99,1051.536,952.454,1120.361,2049.866,2189.763,1651.237,1406.66,1013.876,1133.969
699.771,628.773,99.608,2720.742,2087.701,1592.227,1996.876,1799.794,1264.34,977.577,1047.206,945.289,1104.701,2030.608,2181.299,1647.031,1400.01,1008.268,1114.093
699.899,626.258,99.907,2668.155,2075.206,1590.021,1999.165,1801.887,1271.093,975.907,1044.381,942.536,1099.371,2039.495,2171.103,1633.041,1414.082,1005.505,1112.649
700.027,630.268,98.165,2627.196,2066.784,1578.835,1978.876,1792.041,1256.289,973.876,1031.515,931.402,1094.124,2012.588,2163.515,1628.021,1393.237,1001.526,1112.876
