lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
843.783,98.938,98.031,99.113,100.485,99.938,98.196,98.134,98.423,99.474,97.928,97.763,97.474,98.392,98.144,97.629,99.124,98.124,98.67
843.912,98.876,98.876,97.99,98.351,98.433,97.866,98.186,97.526,99.34,97.629,97.443,98.485,98.155,97.979,97.784,98.423,98.495,98.052
844.04,98.907,99.907,98.196,97.814,97.309,98.856,98.68,98.0,99.784,98.062,98.103,99.835,98.289,98.639,98.598,99.464,99.588,99.845
844.168,100.165,100.763,98.268,100.299,100.299,98.639,98.567,99.691,99.722,99.928,98.546,99.371,96.711,99.351,99.619,98.742,98.515,99.938
844.296,100.33,100.227,100.412,101.144,101.072,98.629,99.309,99.577,98.907,99.887,98.732,98.938,98.124,98.557,99.186,98.938,99.454,100.072
844.424,99.072,99.216,98.454,99.278,99.278,100.062,98.753,99.763,99.134,98.866,99.567,99.474,100.093,98.959,99.268,99.66,99.526,99.732
844.552,98.474,98.402,99.649,99.082,100.216,98.268,98.309,98.093,98.598,98.443,96.66,98.515,97.577,98.928,99.031,99.371,99.412,98.68
844.68,97.835,98.186,98.423,99.309,99.526,97.206,97.165,98.041,97.814,97.887,98.031,97.082,97.227,96.938,97.845,98.309,97.67,97.99
844.808,99.144,98.876,98.227,98.505,99.103,99.701,99.371,100.052,99.062,99.216,99.206,98.825,99.495,98.784,98.588,98.608,100.649,99.381
844.937,98.784,98.464,98.402,99.278,98.268,98.196,98.021,98.155,97.639,97.629,97.948,99.113,98.062,98.01,98.515,98.124,99.082,99.165
845.065,99.01,98.732,98.866,100.237,98.959,97.66,96.918,97.814,98.392,98.515,97.691,97.897,97.907,96.763,98.526,98.856,98.763,98.588
845.193,99.32,100.155,99.505,99.99,99.959,98.505,99.093,99.186,98.423,99.464,99.031,98.464,97.897,98.371,99.289,99.0,98.021,99.742
845.321,97.598,98.485,98.361,99.763,99.505,97.206,98.155,97.773,98.031,97.072,98.021,97.918,97.021,97.495,98.402,96.918,97.742,98.814
845.449,98.34,99.237,100.082,100.691,100.814,97.423,98.742,98.639,98.268,98.948,98.33,98.052,97.887,99.0,98.433,98.722,98.32,98.814
845.577,98.495,99.113,98.515,98.763,99.175,98.124,98.402,99.299,98.907,98.082,98.361,98.639,97.041,98.196,98.113,98.278,98.052,99.711
845.705,98.175,99.144,99.474,99.34,99.773,97.938,97.33,97.763,97.485,97.835,98.041,98.32,97.918,97.433,98.928,98.423,98.711,98.041
845.833,99.423,99.299,98.103,98.515,98.67,99.722,99.979,98.876,100.041,98.629,98.876,100.608,99.474,98.887,98.649,100.381,99.67,99.732
845.962,99.124,98.804,99.629,99.186,99.557,98.804,97.619,98.557,99.082,99.361,97.196,98.485,98.67,98.536,98.32,98.196,97.979,98.887
846.09,98.175,97.041,98.299,98.918,99.938,97.536,97.577,97.866,98.34,98.845,97.639,98.093,97.66,98.897,97.784,98.0,98.165,97.948
846.218,97.392,98.144,97.124,98.258,98.835,97.227,96.258,98.515,98.062,98.33,98.216,97.01,97.113,97.928,96.794,97.598,99.165,98.443
846.346,99.67,99.742,98.577,100.247,98.361,98.443,97.577,99.093,98.753,99.392,99.216,98.907,97.392,98.361,97.361,99.155,99.33,98.938
846.474,97.588,97.66,98.381,98.928,97.103,97.629,96.649,98.361,97.763,97.639,97.99,98.546,96.464,97.412,96.969,97.557,97.505,96.835
846.602,98.588,98.32,99.0,97.443,98.753,97.763,97.443,97.969,98.268,97.309,97.928,98.979,98.588,98.134,97.031,97.216,98.639,97.495
846.73,98.052,98.33,97.268,98.866,98.814,97.938,98.784,97.649,98.526,98.247,97.99,98.278,98.392,98.124,98.124,98.165,98.433,98.598
846.858,98.0,98.639,98.381,98.041,98.629,97.258,98.0,97.227,97.866,98.165,97.124,98.031,96.825,97.804,98.66,98.041,98.464,98.495
846.987,98.113,98.381,97.701,97.825,98.402,97.526,98.144,97.866,97.959,96.701,97.784,97.639,97.381,97.227,97.804,97.99,98.216,98.423
847.115,99.577,99.175,99.722,99.227,99.825,98.072,98.66,98.134,98.619,98.814,97.938,97.948,98.412,97.773,98.825,98.577,98.619,99.34
847.243,98.485,98.753,98.165,97.897,98.918,98.856,98.567,99.072,98.371,98.464,98.392,98.33,97.928,98.052,98.072,98.433,98.536,98.753
847.371,99.464,98.536,99.32,100.825,99.866,98.206,97.938,99.134,99.464,99.113,98.835,99.412,99.34,98.969,99.134,100.082,99.237,98.742
847.499,96.918,97.175,98.619,97.66,98.67,96.062,96.639,97.144,96.608,96.938,97.165,97.34,96.68,96.876,97.165,97.918,97.794,97.701
847.627,98.371,99.165,98.124,98.856,97.887,97.814,98.289,97.969,98.155,97.619,97.794,97.887,98.155,97.464,98.031,98.588,98.887,98.464
847.755,97.784,98.268,99.072,98.753,98.835,97.196,96.711,97.742,98.041,97.093,97.753,97.67,97.0,97.598,98.412,98.155,97.186,98.742
847.883,97.113,98.381,99.423,99.186,100.268,96.907,97.144,96.928,97.784,97.711,97.938,97.67,95.948,97.268,97.794,98.505,97.031,98.103
848.012,98.381,98.763,98.392,99.619,99.175,97.485,98.021,97.825,98.608,98.495,97.876,98.227,98.309,99.103,98.742,98.845,97.753,98.732
848.14,99.814,99.546,97.505,98.732,99.196,97.216,98.186,98.381,98.825,99.247,98.093,98.454,99.278,98.732,97.546,98.629,98.629,99.103
848.268,98.536,98.371,97.938,98.268,99.258,98.443,98.144,97.701,98.124,99.093,98.227,97.485,97.732,97.052,98.216,98.639,98.155,98.856
848.396,98.68,98.134,97.938,98.649,98.041,95.845,98.082,97.505,98.289,98.031,98.278,97.711,97.639,98.67,97.701,98.773,98.01,98.866
848.524,99.186,99.928,100.144,100.268,100.474,98.773,98.948,99.423,99.082,98.598,98.773,99.402,98.918,99.392,99.526,98.639,99.423,99.701
848.652,98.959,100.454,98.567,98.99,99.144,98.381,100.165,98.577,98.763,99.546,98.588,99.557,99.258,98.526,98.969,99.474,99.33,99.495
848.78,96.959,96.845,97.485,97.732,97.876,97.031,98.031,97.649,97.526,98.227,97.619,97.897,97.99,97.278,98.392,97.948,97.423,97.577
848.908,99.423,99.144,99.639,99.072,100.278,99.598,99.588,99.082,100.031,99.392,100.505,99.33,99.299,100.041,99.794,99.794,99.588,99.845
849.037,98.577,98.052,98.227,97.619,98.856,98.196,97.938,98.33,98.866,98.423,98.629,97.412,97.526,98.392,98.732,98.845,97.938,98.423
849.165,98.784,98.67,97.196,98.258,98.0,98.711,98.0,99.794,98.454,98.34,98.845,97.309,98.928,98.794,98.567,98.66,98.124,99.392
849.293,96.835,97.134,97.268,98.309,97.485,96.392,97.845,96.68,96.443,97.031,96.608,97.247,96.887,97.021,96.845,96.907,97.608,97.227
849.421,99.196,100.402,99.278,99.948,98.67,97.845,98.691,98.546,98.392,97.732,98.887,98.711,98.577,97.784,98.598,99.144,99.062,97.557
849.549,98.196,98.794,98.536,97.938,97.948,96.722,97.639,97.99,98.144,98.093,98.186,98.216,98.557,98.289,98.732,97.784,98.021,97.918
849.677,97.155,97.361,98.443,98.907,98.959,97.082,96.134,98.216,97.948,98.361,97.515,96.711,97.794,97.825,97.309,98.959,97.175,97.691
849.805,98.887,99.784,98.299,99.196,98.845,99.381,98.66,100.082,99.082,99.711,98.691,99.608,98.505,98.99,99.103,98.804,99.732,99.485
849.933,99.711,99.464,98.732,99.619,99.0,99.258,97.464,99.093,99.938,98.454,98.938,100.907,98.608,99.031,99.258,98.835,98.959,98.794
850.062,98.928,99.247,98.742,98.938,99.381,98.928,98.433,98.784,98.948,99.041,98.938,98.526,97.845,98.196,97.825,98.33,98.959,99.247
850.19,98.278,98.175,97.588,98.825,98.062,97.825,97.845,97.588,97.907,98.309,96.588,98.237,97.804,98.155,97.289,98.619,97.876,97.536
850.318,98.258,98.732,98.412,98.959,98.742,97.412,98.392,97.887,97.784,98.742,97.485,98.186,97.134,97.711,97.124,98.351,97.835,97.443
850.446,98.711,98.423,98.392,98.474,97.237,98.68,98.186,98.887,98.392,99.309,99.629,99.536,98.856,99.124,98.979,99.485,99.588,98.784
850.574,98.402,98.0,98.351,99.619,100.062,97.804,97.454,98.412,97.68,98.031,98.196,98.351,97.928,98.371,97.639,97.588,96.856,97.227
850.702,98.258,99.454,98.258,98.732,98.588,96.948,98.804,98.814,97.99,97.856,99.0,97.557,98.258,97.773,97.969,98.918,98.804,99.546
850.83,97.124,97.701,96.979,97.567,97.99,97.495,97.969,97.144,98.536,98.505,98.691,98.361,97.072,97.835,97.649,97.835,98.289,98.247
850.958,98.031,98.918,98.67,97.103,100.33,97.68,97.546,97.67,97.773,98.598,98.093,98.103,97.402,97.835,97.732,98.598,97.082,98.237
851.087,99.299,98.588,99.794,99.34,99.144,99.99,98.938,98.897,98.804,99.155,98.361,99.567,98.588,99.495,99.33,99.093,99.505,99.742
851.215,99.289,98.33,99.103,99.113,99.505,97.691,98.32,97.134,99.227,98.052,98.381,98.351,97.773,98.546,97.588,98.928,98.485,98.928
851.343,98.021,98.866,98.175,98.598,99.021,97.598,98.825,97.722,99.134,98.227,97.845,97.557,97.381,97.196,97.887,97.361,97.464,97.753
851.471,97.876,97.567,98.99,99.588,99.619,97.918,97.464,97.619,97.701,97.773,97.691,97.278,97.907,97.289,97.856,97.546,97.732,98.258
851.599,98.361,99.546,100.175,99.227,99.186,97.381,98.897,98.557,98.649,99.216,98.124,98.68,99.371,99.196,97.825,97.794,98.588,98.68
851.727,97.639,98.32,98.99,98.66,98.845,97.928,97.691,98.175,97.165,97.897,98.021,97.072,97.845,98.0,97.495,97.969,96.979,98.278
851.855,98.371,99.206,98.835,99.309,99.289,97.629,97.351,96.866,99.485,98.103,98.021,97.619,98.299,98.01,99.041,98.753,98.144,98.897
851.983,97.361,98.268,97.423,99.021,98.485,98.825,96.887,98.546,98.031,98.175,97.495,97.103,97.577,98.485,97.66,97.567,98.144,98.423
852.112,98.33,98.557,98.474,98.814,99.33,98.351,98.299,99.082,99.082,98.639,98.887,98.629,97.732,99.412,98.227,98.165,98.753,99.66
852.24,99.629,98.515,98.928,99.588,99.474,98.505,97.938,98.01,99.495,98.237,98.66,98.361,98.0,98.619,97.371,97.804,99.402,98.268
852.368,99.454,98.608,99.897,98.361,100.072,97.876,98.124,100.186,98.567,97.825,97.969,99.361,99.093,98.515,97.897,98.897,98.835,98.649
852.496,98.639,98.495,98.01,98.856,99.082,97.041,98.351,96.804,97.907,97.907,97.505,97.784,97.649,98.526,98.165,98.33,98.216,98.01
852.624,98.124,98.67,98.557,99.567,100.289,96.691,97.082,97.216,98.031,98.299,97.804,97.804,97.351,98.072,98.227,97.196,97.629,97.052
852.752,96.99,97.031,98.866,97.68,99.608,96.485,96.526,97.474,97.082,96.794,96.577,96.495,97.464,97.526,97.577,96.433,97.835,97.289
852.88,98.021,98.536,98.67,98.979,97.918,97.701,97.732,98.753,97.856,97.68,98.309,98.526,98.082,97.371,97.371,97.515,98.206,98.639
853.008,98.577,98.526,97.629,98.32,100.093,97.546,96.845,97.928,97.361,97.278,97.99,96.711,97.392,97.031,97.804,97.247,96.309,97.423
853.137,99.526,99.68,97.732,99.433,99.32,98.134,98.433,99.371,99.732,98.835,98.825,98.32,98.845,97.814,99.103,99.701,98.289,100.01
853.265,98.082,98.124,99.588,99.649,98.33,98.918,99.124,99.309,98.608,99.186,99.309,99.216,98.113,99.402,98.835,98.639,99.588,98.701
853.393,98.062,99.309,97.392,97.454,98.186,97.701,98.711,98.371,97.845,98.577,98.155,99.608,99.186,97.784,97.887,98.278,99.216,98.794
853.521,97.866,97.948,97.835,98.454,97.99,98.443,98.01,97.866,98.33,97.619,97.237,98.082,96.825,98.351,97.289,97.763,98.299,98.629
853.649,98.526,99.124,98.608,97.34,98.443,99.165,98.165,98.093,98.299,98.897,98.247,98.763,97.928,98.268,96.99,98.567,99.433,98.289
853.777,98.041,97.062,98.649,98.433,98.113,98.247,97.619,99.124,98.598,98.67,97.557,97.907,97.68,98.433,98.031,98.278,98.268,98.351
853.905,98.093,98.526,98.938,99.289,98.165,97.742,96.856,99.278,98.144,99.062,97.897,98.773,98.196,98.763,98.969,98.753,98.33,99.021
854.033,97.732,97.732,98.928,99.278,98.258,97.464,96.763,97.773,97.918,96.814,96.165,98.433,97.34,97.175,97.619,97.66,97.196,97.299
854.162,96.969,99.33,97.928,98.526,97.732,98.216,98.021,98.691,97.278,98.732,97.206,98.381,97.928,97.505,97.979,97.835,98.742,99.381
854.29,98.753,99.093,97.186,98.835,97.845,97.206,97.165,97.804,98.938,98.155,98.155,97.959,97.423,97.381,98.598,98.536,97.67,98.536
854.418,97.412,96.948,98.495,98.33,98.649,96.691,97.536,96.165,96.887,98.258,96.835,96.639,96.825,96.546,96.99,97.979,97.794,96.907
854.546,97.66,96.619,98.835,98.711,98.784,95.649,95.753,96.546,96.804,96.979,97.753,96.701,96.278,97.155,96.454,96.887,96.66,95.763
854.674,99.052,98.856,98.567,99.412,100.299,98.289,97.742,98.825,98.835,97.629,98.629,98.175,97.577,97.351,97.577,98.392,98.515,98.144
854.802,97.062,98.918,97.887,97.454,98.588,96.784,95.99,96.072,97.268,97.856,96.825,97.134,96.031,96.33,97.103,97.186,96.598,96.99
854.93,96.907,98.072,97.505,97.0,97.505,96.309,96.299,96.856,96.928,97.196,97.598,98.175,97.309,96.732,97.031,98.299,97.423,97.773
855.058,97.474,97.588,97.969,97.856,98.371,97.206,98.34,96.33,98.237,97.897,96.794,96.722,97.216,96.979,97.371,97.299,97.845,97.876
855.187,98.206,98.165,99.711,99.969,99.773,98.845,97.412,98.773,99.608,99.33,98.062,98.526,98.247,98.732,97.732,98.969,98.381,99.67
855.315,98.175,98.351,99.134,99.299,100.0,96.711,97.598,98.186,98.495,98.237,97.474,97.546,97.402,96.938,97.876,98.258,97.629,98.938
855.443,99.32,98.361,99.062,99.381,99.557,99.0,98.598,98.32,98.505,97.227,97.732,98.093,99.072,98.103,98.887,98.32,98.567,99.835
855.571,98.505,98.608,98.557,98.804,99.124,98.948,98.979,99.258,98.206,98.247,98.278,98.588,98.495,97.856,98.289,97.804,97.99,99.237
855.699,98.866,98.907,98.701,99.237,99.629,98.619,97.887,99.536,99.227,97.979,99.619,100.155,98.546,97.691,98.856,98.268,98.948,99.536
855.827,98.134,97.969,97.175,97.485,96.639,96.701,97.948,97.588,98.031,96.814,97.887,97.031,97.814,96.784,96.804,97.866,97.515,98.557
855.955,97.866,98.052,97.247,98.443,98.402,96.907,98.515,97.268,97.557,97.227,97.505,97.598,97.237,97.526,97.959,98.474,97.629,98.268
856.083,97.577,98.392,99.32,99.072,99.68,97.134,97.959,98.093,98.237,98.381,97.216,98.814,98.34,97.969,97.784,97.969,98.588,98.588
856.212,98.433,98.99,98.546,98.124,98.619,98.505,97.804,98.546,98.784,99.567,97.742,99.505,97.134,98.536,99.495,98.845,98.052,99.68
856.34,97.742,98.588,97.969,98.144,98.711,98.959,99.072,98.742,98.165,99.289,98.031,99.402,98.32,99.701,99.113,99.773,98.34,99.237
856.468,98.948,98.577,98.598,97.722,99.082,97.134,97.433,97.897,97.557,96.856,97.577,97.351,97.454,96.763,97.361,98.041,97.814,98.639
856.596,97.773,99.206,98.825,97.948,97.928,97.907,97.784,98.206,98.67,97.753,98.155,98.742,97.423,98.196,98.381,97.227,97.619,99.134
856.724,96.443,98.649,99.093,98.835,98.227,97.268,97.979,97.959,97.969,98.505,97.32,97.918,98.021,97.969,97.567,97.763,98.144,97.804
856.852,98.454,98.68,99.278,99.557,99.691,98.124,99.062,98.144,98.897,98.918,98.227,98.959,97.969,98.196,98.216,99.227,98.227,99.454
856.98,97.33,97.629,97.196,97.227,97.804,97.907,97.247,98.299,98.835,97.32,96.577,98.052,97.082,97.103,97.732,97.876,97.701,97.577
857.108,98.124,98.371,98.237,98.928,98.474,98.629,97.371,98.216,98.237,97.794,98.0,98.691,98.113,97.691,98.361,98.093,98.052,98.196
857.237,98.557,98.268,98.619,98.918,98.876,98.464,97.515,97.866,97.505,99.113,98.34,98.361,98.402,98.763,97.866,98.814,98.392,97.856
857.365,96.691,98.0,98.299,98.144,98.907,97.629,97.113,96.629,97.784,97.876,96.959,96.278,97.866,96.711,96.598,98.175,98.144,97.227
857.493,98.031,99.021,98.969,99.443,98.763,97.515,98.052,99.268,99.928,99.072,98.68,98.794,99.412,97.691,98.784,99.505,98.041,98.938
857.621,97.546,97.567,98.732,99.515,99.186,97.32,96.773,97.825,97.608,98.062,97.485,98.402,98.33,97.68,98.577,97.515,97.598,98.505
857.749,98.278,97.969,98.34,98.268,98.763,97.773,96.928,96.474,97.629,98.041,96.835,97.691,96.526,96.959,98.361,97.186,97.608,98.371
857.877,97.443,97.371,97.784,98.433,97.804,97.093,97.66,96.773,97.66,96.598,97.732,97.979,97.371,96.67,97.557,96.979,97.629,97.546
858.005,98.371,98.928,97.412,98.113,97.433,99.072,98.845,97.784,98.649,99.268,99.794,99.113,98.526,98.722,98.361,98.907,98.495,99.763
858.133,97.021,98.536,96.103,96.515,96.598,96.639,95.794,95.876,96.464,97.309,96.588,96.649,96.959,95.825,96.34,97.103,95.887,96.938
858.262,97.495,98.351,97.443,98.505,98.33,98.103,96.856,97.938,98.216,98.474,97.34,98.113,97.835,97.392,97.031,98.371,98.206,98.196
858.39,99.247,98.412,98.753,98.567,100.093,98.505,98.711,99.062,98.742,99.412,97.907,99.464,99.351,99.124,98.701,97.948,98.814,98.928
858.518,97.866,98.268,97.979,98.268,98.402,96.866,96.485,97.268,97.175,96.588,96.433,98.082,97.814,97.557,96.32,96.763,96.948,97.412
858.646,98.371,99.567,99.299,99.113,98.732,98.113,97.577,97.887,98.753,97.979,97.309,97.68,98.351,97.742,98.01,97.979,98.742,97.773
858.774,99.299,98.639,97.835,98.464,97.237,98.784,99.237,98.577,99.68,99.526,99.196,99.072,99.186,98.0,99.175,98.433,99.485,99.289
858.902,97.773,99.402,98.979,99.68,98.113,98.495,97.928,99.227,99.773,97.454,98.794,99.196,97.814,98.732,98.268,98.711,97.577,98.34
859.03,98.237,98.361,98.01,98.206,98.299,98.082,97.928,98.361,97.856,98.175,97.99,97.515,98.443,97.557,97.557,97.629,97.433,98.381
859.158,98.454,98.454,99.856,101.175,99.969,98.361,97.608,97.99,98.959,98.216,96.928,97.732,97.68,97.794,97.536,97.969,97.351,97.464
859.287,97.278,98.804,96.959,97.742,97.876,97.732,97.464,98.258,97.969,98.196,98.113,97.206,97.423,97.804,97.124,98.794,98.34,97.804
859.415,96.835,97.845,95.773,95.784,97.0,97.258,96.732,97.536,97.66,97.897,96.804,97.495,97.423,97.216,97.093,97.268,98.0,97.732
859.543,97.485,98.423,97.258,97.34,98.433,96.876,97.371,97.722,98.732,96.701,97.711,97.856,97.32,98.041,97.371,97.969,97.753,97.969
859.671,98.072,99.402,98.041,98.577,98.814,98.732,97.052,98.361,99.247,97.402,98.052,98.402,97.0,98.794,97.835,98.01,98.866,98.371
859.799,98.505,99.866,98.041,98.155,98.742,99.412,97.351,98.124,98.124,99.0,98.619,97.598,96.99,97.227,98.825,98.567,97.629,97.887
859.927,98.082,97.959,98.691,97.557,98.567,98.227,97.546,98.495,98.814,98.526,97.907,98.433,97.814,97.948,98.526,98.155,97.835,99.371
860.055,99.155,98.577,98.144,98.619,99.031,98.093,98.825,99.103,98.351,98.938,99.773,98.33,98.052,98.402,98.732,99.536,98.959,98.99
860.183,97.227,99.371,98.216,97.474,98.052,97.557,97.485,96.979,97.134,97.577,97.309,98.041,97.237,97.485,98.134,98.979,97.701,98.134
860.312,97.887,98.124,97.021,97.0,97.588,97.155,97.309,97.175,98.412,98.371,97.907,98.866,97.01,96.608,97.454,98.588,97.485,98.021
860.44,97.268,97.041,96.907,97.227,96.701,96.711,97.856,96.948,97.629,97.526,97.155,96.784,96.711,96.897,96.247,96.866,97.66,97.68
860.568,99.227,98.423,97.412,98.701,98.093,98.0,98.464,98.206,98.423,98.845,98.505,98.742,98.474,98.113,98.351,98.742,98.392,98.928
860.696,98.598,98.536,97.34,98.804,98.0,98.381,97.804,97.34,97.67,99.536,97.433,97.062,97.907,98.124,98.206,98.495,97.794,98.763
860.824,98.526,98.835,98.608,98.711,99.289,97.99,98.402,98.526,98.072,98.454,98.216,98.722,98.887,97.289,98.866,98.082,98.299,98.773
860.952,97.464,98.299,99.113,97.835,100.062,96.979,97.546,97.938,98.124,97.021,97.433,98.227,96.753,97.072,97.608,97.711,98.948,97.485
861.08,97.856,98.526,98.691,98.32,99.639,97.876,98.536,98.67,98.66,98.443,97.969,97.082,97.629,98.629,97.804,97.691,98.124,98.34
861.208,99.134,100.289,98.588,99.485,98.876,97.464,98.186,97.753,98.258,97.969,98.753,97.732,97.557,97.825,98.804,98.794,98.649,98.021
861.337,97.278,97.247,97.536,96.814,96.99,97.505,98.062,97.186,97.969,97.216,97.763,96.835,97.701,98.299,97.031,97.804,98.371,97.216
861.465,97.371,97.32,98.784,98.103,98.381,97.278,97.381,97.691,97.722,96.629,97.67,96.433,96.495,95.907,97.309,97.99,97.041,97.155
861.593,98.629,98.608,99.99,99.577,99.948,98.474,96.68,98.443,98.753,97.794,98.67,99.371,99.309,97.598,98.557,99.113,99.021,98.784
861.721,98.773,99.835,99.454,99.443,99.062,98.021,97.443,99.186,98.948,99.495,98.959,98.505,97.835,99.196,99.093,98.928,98.691,98.711
861.849,97.361,97.505,98.155,98.175,98.278,97.928,96.052,97.649,98.165,97.351,96.247,98.165,96.577,97.639,98.227,96.938,97.01,97.887
861.977,96.144,97.711,97.124,99.309,98.031,96.567,97.082,97.515,98.155,97.856,97.649,97.649,97.649,97.206,96.309,97.835,97.598,98.392
862.105,98.01,98.742,98.206,98.392,97.577,97.876,98.113,98.01,98.289,98.557,98.526,98.742,97.216,98.289,98.608,97.701,97.825,99.103
862.233,98.01,97.732,100.454,100.825,100.175,98.062,98.423,97.773,97.309,98.237,96.371,98.258,97.515,97.969,96.732,97.969,97.557,98.309
862.362,97.897,98.041,98.124,99.103,97.742,97.979,98.34,97.052,98.031,98.495,98.186,98.577,98.196,97.887,98.876,98.66,98.474,99.124
862.49,97.773,98.567,96.577,96.412,96.567,97.423,97.196,97.515,98.113,98.629,98.577,99.186,96.959,97.567,98.443,98.66,98.227,98.784
862.618,98.031,98.691,97.732,98.237,98.691,98.144,98.247,97.711,98.289,99.691,98.196,97.546,98.464,98.588,97.835,98.701,98.031,99.196
862.746,98.887,99.186,98.186,97.629,97.165,97.918,98.01,97.691,97.887,99.474,98.258,97.258,98.608,98.845,97.155,97.381,98.402,98.34
862.874,99.237,99.649,99.392,98.619,98.186,99.031,98.619,99.103,100.289,99.608,99.031,99.907,98.969,98.34,98.804,99.485,99.01,99.443
863.002,98.526,98.845,98.381,98.454,98.763,98.124,97.619,98.175,99.32,98.237,98.732,97.907,97.639,98.34,97.887,97.67,97.206,98.34
863.13,97.918,99.639,98.649,98.742,98.485,98.124,97.144,98.423,97.835,97.773,98.577,97.67,97.577,98.165,97.845,98.258,98.371,98.918
863.258,99.526,100.041,99.608,98.67,100.423,98.67,98.835,98.876,99.01,98.546,99.082,98.474,98.165,98.175,98.598,99.072,98.639,99.454
863.387,98.351,98.546,98.485,98.66,101.165,97.464,97.835,97.876,98.062,97.876,98.505,97.887,98.278,96.948,97.052,97.289,97.979,98.474
863.515,98.515,99.247,98.0,98.557,98.773,98.093,98.763,98.959,98.773,98.485,98.577,97.701,99.763,98.835,97.99,97.742,97.918,99.134
