lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
742.565,148.0,98.897,637.082,494.01,255.536,333.588,428.711,345.557,185.041,190.186,156.598,165.711,219.732,312.309,372.0,383.763,192.938,194.969
742.693,151.186,97.722,640.577,491.216,258.124,333.722,445.804,341.907,183.247,193.557,158.216,168.536,218.268,313.856,369.474,387.124,195.639,196.021
742.821,151.33,99.32,637.082,492.227,257.701,337.361,432.258,344.464,184.969,191.588,158.113,165.66,222.144,310.495,369.959,385.33,194.608,199.856
742.949,151.67,99.691,634.876,488.732,254.474,329.052,439.392,345.124,182.124,191.691,156.948,166.093,217.536,305.34,365.835,384.66,192.742,195.722
743.077,151.247,98.907,624.041,491.021,251.876,326.753,439.381,344.392,182.629,191.742,155.402,165.134,220.144,307.072,364.082,382.711,193.711,195.072
743.205,152.392,99.515,621.124,497.196,259.268,328.918,441.701,343.557,185.041,193.206,157.268,167.433,213.794,307.66,370.804,383.845,195.67,202.072
743.333,150.041,99.289,628.567,487.742,257.515,323.227,434.897,344.093,183.041,187.021,153.928,164.206,216.062,303.268,365.289,381.268,193.227,198.433
743.462,152.742,99.639,615.722,490.155,250.515,321.763,435.722,339.206,182.01,186.794,154.175,163.619,213.237,302.351,360.021,380.423,194.103,198.784
743.59,150.258,97.536,620.01,488.278,254.474,321.082,431.33,342.082,182.433,186.113,156.206,162.124,213.031,298.938,360.711,378.0,190.433,193.371
743.718,148.443,98.33,626.856,492.742,252.969,323.33,431.165,337.196,182.062,189.608,154.866,163.144,211.495,298.309,361.32,373.691,193.175,196.278
743.846,147.639,97.546,618.835,493.381,255.021,317.804,423.454,337.979,179.814,187.134,154.495,159.113,208.052,298.763,361.227,374.969,193.082,195.351
743.974,147.649,97.289,618.289,488.258,247.897,320.206,427.371,340.773,181.825,192.186,154.536,161.216,210.175,293.01,355.784,374.474,192.505,193.722
744.102,147.278,98.598,612.237,485.907,250.041,315.897,423.361,337.01,181.825,187.289,154.938,160.732,209.258,298.247,356.649,375.763,190.67,192.639
744.23,150.732,99.68,614.485,487.093,249.639,317.536,428.814,344.423,182.134,189.526,156.299,164.979,209.804,292.474,357.402,376.979,192.515,196.464
744.358,147.258,98.536,607.144,481.155,247.753,316.959,422.124,341.536,178.433,187.381,154.495,163.454,207.113,289.33,355.825,378.258,192.052,194.598
744.487,148.814,98.041,609.701,482.289,247.825,312.814,425.454,341.464,182.01,187.433,156.196,162.897,209.144,295.031,356.443,377.876,190.443,191.825
744.615,145.412,99.103,607.33,481.835,252.381,308.443,416.351,330.825,177.402,185.649,152.186,161.227,207.928,289.01,348.856,371.412,188.423,194.722
744.743,145.979,98.175,608.351,486.577,249.619,307.113,419.742,335.691,179.289,186.732,150.278,162.34,204.598,292.794,352.485,373.443,191.784,191.928
744.871,144.948,98.402,607.845,476.165,244.464,306.701,414.062,332.216,180.907,185.113,152.608,160.175,207.784,288.969,349.969,371.639,188.371,190.412
744.999,143.361,97.371,598.186,482.289,241.351,302.113,412.485,334.144,173.454,180.773,151.454,157.155,204.041,283.814,345.948,366.825,185.67,190.825
745.127,143.072,98.443,602.619,484.196,247.515,302.68,418.103,334.433,177.928,184.309,149.103,157.639,203.557,287.887,344.711,370.351,185.835,188.557
745.255,146.351,96.412,596.454,475.423,243.402,298.804,403.155,333.454,177.227,179.103,150.402,157.351,199.0,280.763,342.32,368.619,187.052,186.742
745.383,147.052,96.134,595.814,482.155,241.619,298.103,412.711,336.443,177.928,186.206,152.155,159.773,201.835,277.155,346.732,370.804,187.485,190.021
745.512,145.237,98.794,589.072,475.969,245.763,305.67,413.773,337.113,178.485,185.887,150.227,159.402,201.969,278.845,342.412,375.412,187.474,189.959
745.64,144.268,99.031,586.206,477.433,240.423,296.773,406.072,333.258,177.227,182.412,148.402,158.258,197.423,278.722,340.175,366.753,187.784,188.629
745.768,141.598,98.165,586.216,481.165,238.113,299.742,408.01,332.804,176.144,182.454,148.804,158.258,196.196,280.021,343.031,369.876,184.784,190.619
745.896,142.392,97.124,585.608,481.938,242.299,296.928,406.701,335.701,172.021,179.928,149.186,156.515,197.567,276.392,336.969,366.773,184.031,183.186
746.024,142.969,98.474,585.515,477.072,243.33,295.34,403.371,334.258,178.577,177.928,149.485,158.598,199.897,274.103,342.67,369.186,185.557,188.381
746.152,142.237,98.268,583.938,476.041,244.794,293.021,405.608,333.742,173.402,180.68,151.557,154.876,195.742,276.773,336.773,362.515,187.299,183.814
746.28,144.99,97.866,586.454,477.99,243.0,298.474,399.144,331.67,175.567,180.928,152.237,157.062,194.041,273.206,341.093,369.876,186.381,186.701
746.408,141.753,98.381,585.711,476.495,238.845,293.887,394.515,331.443,174.247,181.247,147.01,156.557,194.206,274.505,334.0,364.959,183.608,186.588
746.537,145.598,98.165,579.619,471.732,237.443,289.165,400.144,339.103,177.732,183.928,149.01,159.68,194.753,269.557,338.588,364.742,187.515,188.918
746.665,144.608,98.897,578.021,471.608,242.526,294.66,399.742,337.959,177.711,186.113,152.134,158.32,197.33,273.278,339.392,368.918,187.433,187.557
746.793,141.907,97.845,577.134,475.557,240.34,293.381,393.299,328.392,174.639,178.732,148.649,155.361,194.66,267.897,333.474,360.825,184.649,186.907
746.921,145.546,98.784,572.856,478.423,240.526,289.103,393.856,335.845,179.825,182.99,153.186,158.402,198.928,269.588,334.701,367.474,186.722,187.392
747.049,144.423,97.423,577.474,476.299,244.608,282.577,391.268,329.113,174.082,182.649,148.237,154.454,191.072,262.206,329.01,362.845,183.247,182.732
747.177,141.567,99.031,566.866,476.979,238.68,279.526,394.567,328.557,175.711,182.887,149.474,155.99,194.567,266.814,326.969,360.99,185.268,184.515
747.305,140.505,98.227,573.093,478.412,235.608,282.732,387.175,327.33,174.454,177.918,145.742,155.113,190.186,260.649,325.907,360.32,182.186,181.505
747.433,139.392,98.423,569.278,473.113,234.062,276.887,390.299,326.526,171.979,178.866,147.237,154.526,192.763,261.247,324.794,358.062,180.175,182.66
747.562,142.361,98.794,567.402,469.536,243.237,280.732,382.825,328.062,172.567,178.186,147.443,153.773,195.464,259.918,330.804,362.938,182.052,186.072
747.69,139.804,97.258,567.887,468.268,237.186,275.948,380.464,326.526,170.361,177.227,145.021,150.526,193.052,256.258,322.103,360.897,181.835,180.124
747.818,142.557,98.598,556.299,465.216,234.866,277.237,383.505,329.423,175.258,180.093,146.464,154.278,191.546,255.948,325.289,357.969,181.381,184.701
747.946,140.474,99.505,558.619,471.474,235.268,276.938,384.567,330.773,172.113,179.433,145.546,152.99,191.619,258.165,321.031,358.763,181.99,184.495
748.074,142.062,96.918,553.175,465.814,233.608,275.866,385.536,327.485,168.361,178.093,144.835,150.206,186.918,254.639,319.567,353.464,181.918,184.33
748.202,138.216,97.742,563.134,472.464,234.062,275.732,380.619,325.351,170.938,174.649,146.206,151.031,190.062,257.773,318.34,352.866,182.031,183.268
748.33,140.237,97.711,549.258,466.258,231.247,270.423,377.216,327.144,171.763,176.402,146.278,151.701,187.598,252.124,318.887,354.134,180.825,181.804
748.458,141.165,98.948,545.299,460.124,228.763,270.732,377.887,326.918,173.845,175.351,146.536,151.165,187.165,251.361,316.546,357.144,179.598,184.99
748.587,142.309,97.577,548.938,463.835,229.948,271.01,379.876,323.845,170.557,176.918,143.392,151.866,188.351,250.938,318.495,355.289,178.649,183.897
748.715,139.134,98.258,551.649,465.598,230.32,264.742,371.495,324.784,166.093,175.155,142.928,149.34,182.928,251.0,316.278,346.608,176.485,178.536
748.843,140.454,98.959,541.443,462.454,226.464,266.753,372.959,327.021,169.113,176.258,145.485,153.381,185.144,248.052,317.887,353.701,181.113,178.134
748.971,140.216,98.0,538.34,460.588,227.072,263.639,375.186,328.639,167.691,174.959,141.99,151.608,184.99,248.0,317.732,351.443,178.134,180.206
749.099,136.454,98.227,543.887,463.021,230.309,262.99,369.206,323.722,172.969,174.433,144.918,152.247,184.381,247.093,316.371,348.309,178.835,181.299
749.227,136.608,97.784,543.351,465.433,230.515,258.402,369.299,322.216,167.526,175.237,143.402,149.072,185.34,244.196,310.66,352.031,173.619,177.155
749.355,133.784,96.742,542.629,468.505,229.856,264.062,371.423,322.763,166.371,172.103,141.351,151.557,183.165,244.454,312.701,345.99,178.134,178.505
749.483,138.577,98.773,539.639,461.649,226.371,265.031,373.392,323.546,169.082,176.784,144.619,150.072,183.072,250.454,311.948,350.567,176.289,178.959
749.612,137.175,97.763,540.402,467.278,231.124,258.557,360.567,318.784,168.278,172.258,141.887,145.464,182.371,241.464,310.361,352.103,176.351,180.381
749.74,136.639,96.979,532.01,464.68,226.536,260.196,363.258,317.814,168.619,172.309,138.845,147.258,173.784,240.948,307.526,344.515,176.536,177.753
749.868,136.814,98.01,540.216,464.856,228.01,255.247,364.515,326.938,166.082,173.134,141.505,146.165,181.258,237.495,304.124,346.268,175.845,177.031
749.996,136.629,97.876,539.052,461.072,227.588,259.423,364.474,320.33,166.608,172.206,140.742,146.753,178.402,237.546,305.969,344.01,174.082,173.577
750.124,134.773,99.227,535.258,468.68,234.557,254.536,364.062,323.928,167.072,173.649,141.619,148.639,178.928,239.423,301.412,347.588,175.866,176.546
750.252,135.134,98.691,530.32,464.062,228.66,260.99,362.557,321.144,166.144,172.979,140.99,149.979,176.948,236.041,302.32,344.0,174.309,177.392
750.38,136.392,98.072,527.732,463.351,228.216,253.557,359.299,322.062,165.247,171.763,140.794,150.216,175.845,235.082,303.526,346.01,174.052,179.196
750.508,138.959,98.856,531.732,464.278,227.619,252.938,361.175,319.856,167.608,171.938,143.309,148.835,174.907,233.33,302.0,341.454,176.619,178.598
750.637,133.835,98.309,517.402,463.794,223.062,251.928,359.165,317.99,163.175,169.68,139.041,143.897,174.351,235.113,300.546,346.072,174.876,172.928
750.765,138.361,97.918,522.361,463.784,226.237,248.155,357.082,319.474,166.773,169.938,140.897,147.082,177.103,235.567,298.227,345.072,175.619,174.979
750.893,133.784,98.402,527.216,462.825,224.639,251.103,358.289,320.567,168.227,169.763,141.866,146.402,175.753,228.959,299.701,347.082,175.835,177.856
751.021,133.763,97.289,519.577,459.144,224.381,248.639,356.052,317.753,162.959,168.773,138.557,145.804,173.258,232.309,295.814,343.134,174.526,175.474
751.149,137.784,97.454,518.567,460.938,225.598,248.701,355.0,320.299,168.619,172.649,142.876,146.423,177.907,230.732,294.567,347.216,174.711,178.021
751.277,134.237,97.619,515.371,455.134,227.052,247.979,351.722,318.175,166.845,168.309,138.423,146.68,174.876,233.979,295.804,342.309,174.722,172.773
751.405,135.216,97.691,517.093,451.928,223.155,240.711,352.237,316.928,165.144,168.784,141.938,147.814,173.608,229.062,296.299,336.68,175.371,176.082
751.533,135.33,98.505,514.845,456.804,222.753,242.629,348.742,316.196,165.021,169.165,140.485,146.732,175.979,227.021,293.938,338.948,173.113,175.423
751.662,138.175,98.887,509.454,449.474,223.526,245.825,350.546,323.505,169.371,174.196,141.825,148.876,177.608,229.557,295.103,339.938,179.361,178.103
751.79,136.103,98.732,511.814,457.278,224.32,245.99,348.814,317.557,166.206,170.155,139.01,146.258,172.763,226.938,296.722,339.938,176.227,174.691
751.918,138.227,100.041,505.072,454.093,222.227,243.598,349.361,319.959,169.33,171.732,142.66,149.619,175.701,226.485,293.381,343.588,175.701,175.526
752.046,135.742,98.103,502.742,450.629,220.918,239.227,348.072,313.515,166.598,168.175,137.835,144.68,171.526,225.093,288.567,335.649,171.856,172.835
752.174,132.082,98.515,499.072,452.567,221.155,237.784,344.505,314.196,162.804,168.289,137.866,142.474,170.928,222.814,288.866,338.186,169.701,170.959
752.302,134.649,98.454,498.959,449.124,222.897,240.577,340.134,309.711,163.876,169.515,138.711,143.938,172.01,225.031,289.237,333.763,172.804,169.134
752.43,133.423,98.876,500.505,449.794,220.216,237.381,346.711,314.268,161.711,165.887,137.68,143.0,169.794,223.433,285.155,335.103,170.443,171.454
752.558,133.423,99.165,498.918,453.01,215.474,238.99,338.175,310.289,165.186,167.753,138.33,143.979,169.113,222.742,284.763,336.351,172.031,172.784
752.687,131.052,98.165,493.742,447.557,220.629,235.278,339.485,309.01,162.093,165.639,136.557,142.691,168.526,224.072,287.423,335.062,166.443,170.515
752.815,135.041,97.351,491.0,449.165,220.608,231.433,339.247,318.433,164.433,169.969,137.773,145.268,168.567,222.299,290.969,335.959,175.155,169.918
752.943,134.34,99.845,496.299,450.959,220.031,236.979,336.454,312.443,165.124,164.454,138.278,142.701,167.351,218.753,286.103,334.639,170.526,169.381
753.071,134.155,98.216,487.763,442.526,218.619,230.67,336.907,310.825,161.742,165.629,137.124,142.392,167.701,216.175,282.206,335.773,169.268,169.773
753.199,132.412,98.186,485.557,444.794,216.67,225.464,335.412,315.165,161.99,167.495,138.309,141.701,170.113,217.412,280.309,333.072,170.753,169.814
753.327,131.598,98.237,482.959,445.031,217.969,238.072,332.938,312.361,162.041,165.835,135.969,141.598,167.66,214.113,281.351,335.443,167.629,171.701
753.455,131.598,97.577,483.34,446.196,217.856,227.32,331.206,309.588,160.67,164.876,136.948,141.825,165.237,213.67,270.99,325.402,167.856,167.32
753.583,132.216,98.351,478.454,445.206,220.186,225.32,326.856,314.278,159.423,163.33,135.134,141.845,165.619,209.134,274.784,329.186,169.227,168.814
753.712,129.763,97.876,476.062,438.381,218.093,224.649,326.701,309.289,163.773,163.722,136.206,142.33,165.722,212.381,271.763,329.165,169.247,168.309
753.84,130.938,97.711,473.165,441.649,217.763,226.299,327.619,309.144,158.948,162.186,134.526,140.433,164.072,209.062,271.99,327.227,168.082,167.371
753.968,135.959,97.742,474.794,449.361,219.433,227.691,328.155,305.68,163.175,166.371,134.979,141.423,166.742,213.845,278.082,332.186,171.412,169.485
754.096,128.814,95.763,477.835,438.619,212.825,222.474,326.371,306.454,160.093,162.99,134.371,138.485,160.526,206.423,267.526,323.567,168.299,165.928
754.224,132.433,97.876,472.412,441.124,213.99,223.701,322.577,306.113,159.299,163.423,135.99,139.948,164.103,209.619,274.845,323.371,168.918,166.68
754.352,130.825,97.567,466.196,438.485,215.34,220.99,325.33,302.278,158.34,160.258,133.845,138.577,162.948,208.351,269.711,324.742,164.814,165.804
754.48,130.175,98.371,463.732,441.309,213.577,218.113,320.784,307.186,158.68,162.412,134.237,139.959,162.835,207.979,269.979,325.907,166.845,164.474
754.608,130.536,99.155,470.0,435.495,210.454,222.959,322.165,309.536,160.845,163.052,132.536,139.68,160.763,209.588,268.144,322.887,165.371,164.907
754.737,129.753,97.928,459.784,435.567,213.206,218.402,315.567,304.979,156.701,161.68,133.691,136.928,159.01,206.454,262.928,324.845,166.526,162.629
754.865,128.918,98.598,469.412,442.443,211.711,218.742,314.268,309.402,160.485,162.773,133.082,139.454,163.01,206.155,268.474,327.505,166.691,166.814
754.993,129.515,99.856,458.773,435.371,213.206,213.701,315.742,303.866,161.918,161.66,134.567,139.247,161.959,205.454,265.289,321.845,167.155,166.99
755.121,129.99,97.155,453.928,437.381,213.67,213.371,316.309,303.763,159.402,163.32,133.608,138.907,157.588,201.938,265.794,321.33,164.845,166.546
755.249,130.103,97.99,448.134,434.237,205.701,217.082,315.124,301.825,158.804,163.381,132.691,136.196,158.536,201.876,261.33,321.546,163.32,162.371
755.377,128.928,96.99,450.361,429.381,207.814,207.041,311.196,299.299,157.835,160.918,131.309,135.546,156.814,198.866,259.629,315.67,164.392,165.629
755.505,130.0,98.371,447.423,428.629,207.722,215.845,314.629,305.247,156.598,162.495,133.948,137.196,157.969,199.619,263.897,321.825,165.0,165.278
755.633,131.856,98.608,451.454,433.237,207.103,216.701,314.866,305.474,161.866,163.784,134.567,139.701,160.072,198.464,265.722,320.845,165.237,165.175
755.762,126.227,97.588,448.67,429.196,210.567,210.454,310.619,303.588,156.649,160.206,132.278,137.227,156.155,196.99,258.144,316.485,162.01,161.948
755.89,129.216,97.258,443.144,430.33,207.866,213.175,307.897,300.938,156.402,161.124,132.34,136.753,156.948,199.701,255.093,317.68,165.423,160.227
756.018,126.866,98.01,439.959,429.474,212.742,207.979,307.082,299.155,156.34,158.938,131.464,134.701,155.835,198.165,253.454,314.567,163.567,161.371
756.146,129.021,98.876,442.32,425.155,208.258,206.113,309.103,295.588,157.062,158.165,132.701,136.959,157.175,196.186,248.866,314.742,162.196,159.67
756.274,128.557,99.165,434.485,423.124,207.124,204.536,307.237,305.093,156.68,160.144,130.959,136.227,155.639,195.66,257.299,313.423,162.959,160.196
756.402,129.093,99.227,439.103,425.206,206.299,205.175,304.299,300.33,157.67,159.474,131.062,134.753,156.959,196.546,249.876,316.165,163.876,163.814
756.53,128.856,97.567,432.691,422.68,207.784,203.124,304.794,296.856,156.33,159.361,131.041,136.804,155.577,192.062,249.041,310.412,162.412,161.526
756.658,126.67,99.155,432.175,425.598,202.237,209.536,303.887,301.165,154.103,157.948,130.99,135.639,157.412,198.567,253.619,308.639,163.371,161.742
756.787,128.216,97.381,427.381,423.072,205.155,201.814,300.196,296.495,154.351,156.959,131.485,133.722,154.515,194.814,244.804,307.577,162.113,161.289
756.915,124.67,95.928,433.392,417.897,203.268,200.247,298.258,297.505,151.649,156.722,128.856,132.907,150.711,190.66,244.629,310.155,158.948,159.124
757.043,124.536,97.773,422.577,420.784,201.928,199.794,299.876,295.113,154.485,155.454,130.165,133.835,154.33,189.464,249.619,309.134,159.722,159.206
757.171,129.845,98.845,425.412,418.639,204.443,203.866,295.247,298.722,155.753,158.134,130.814,135.278,153.804,192.887,248.804,311.691,160.825,161.289
757.299,125.464,97.722,421.639,419.361,201.897,202.649,291.773,294.722,152.979,157.433,131.361,133.082,152.082,188.155,247.299,310.495,161.845,156.804
757.427,124.845,98.649,417.237,414.433,202.629,197.082,294.031,294.567,153.619,150.794,129.237,134.361,152.711,188.01,242.722,306.33,158.103,157.784
757.555,125.557,97.68,414.835,415.155,201.093,197.32,291.34,292.784,151.34,153.753,129.309,133.0,151.577,186.66,242.258,307.402,158.711,157.485
757.683,126.392,99.186,420.794,417.526,204.155,196.526,292.866,294.763,154.835,155.247,128.515,132.897,154.351,187.474,243.619,304.031,159.258,157.66
757.812,126.918,98.093,416.845,412.639,203.649,197.268,287.784,294.536,153.732,156.423,130.144,133.753,150.216,188.485,243.845,306.928,159.103,157.144
